OBJECTID,NAME,TYPE,TSA,STREET,CITY,COUNTY,ADDRESS,ZIP,LATITUDE,LONGITUDE,PFIZER_AVAILABLE,MODERNA_AVAILABLE,PFIZER_AVAILABLE2,MODERNA_AVAILABLE2,JJ_AVAILABLE,VACCINES_AVAILABLE,VACCINES_AVAILABLE2,PublicPhone,WEBSITE,RemoveRecord,LAST_UPDATE_VAC,LAST_UPDATE_TIME_VAC,x,y
842,Walgreens Pharmacy 06336,Pharmacy,,,,,"10718 BANDERA RD San Antonio, TX 78250",,29.5428939500154,-98.6569229097177,0,0,0,0,60,60,0,(210) 682-1181,https://www.walgreens.com/locator/walgreens-10718+bandera+rd-san+antonio-tx-78250/id=6336,,04/17/2021      ,16:19:31        ,-98.656923,29.542894
843,Walgreens Pharmacy 16538,Pharmacy,,,,,"7859 WALNUT HILL LANE Dallas, TX 75230",,32.8804888357317,-96.7731558556188,0,0,0,0,100,100,0,(214) 530-9759,https://www.walgreens.com/locator/walgreens-7859+walnut+hill+lane-dallas-tx-75230/id=16538,,04/16/2021      ,12:41:12        ,-96.773156,32.880489
844,Walgreens Pharmacy 06122,Pharmacy,,,,,"215 ANDREWS HWY Midland, TX 79701",,31.9942626633329,-102.09909363373,174,0,0,0,100,274,0,(432) 682-8211,https://www.walgreens.com/locator/walgreens-215+andrews+hwy-midland-tx-79701/id=6122,,04/15/2021      ,10:52:31        ,-102.099094,31.994263
845,Walgreens Pharmacy 03542,Pharmacy,,,El Paso,,1607 N ZARAGOZA RD,79936,31.7472064697832,-106.270394916681,72,0,0,0,60,132,0,(915) 856-0071,https://www.walgreens.com/locator/walgreens-1607+n+zaragoza+rd-el+paso-tx-79936/id=3542,,04/17/2021      ,17:45:12        ,-106.270395,31.747206
846,Walgreens Pharmacy 09002,Pharmacy,,,,,"6320 N ELDRIDGE PKWY Houston, TX 77041",,29.864109313755,-95.6068088794197,36,0,0,0,0,36,0,(713) 937-9463,https://www.walgreens.com/locator/walgreens-6320+n+eldridge+pkwy-houston-tx-77041/id=9002,,04/17/2021      ,18:24:22        ,-95.606809,29.864109
847,Walgreens Pharmacy 07725,Pharmacy,,,,,"14625 FM 529 RD Houston, TX 77095",,29.8795178273996,-95.6286516790458,0,90,0,0,0,90,0,(281) 463-9088,https://www.walgreens.com/locator/walgreens-14625+fm+529+rd-houston-tx-77095/id=7725,,04/17/2021      ,17:20:09        ,-95.628652,29.879518
848,Walgreens Pharmacy 07878,Pharmacy,,,,,"209 W HIGHWAY 90 Dayton, TX 77535",,30.0440942364358,-94.8894395518777,0,0,0,0,75,75,0,(936) 258-7395,https://www.walgreens.com/locator/walgreens-209+w+highway+90-dayton-tx-77535/id=7878,,04/15/2021      ,21:35:14        ,-94.88944,30.044094
849,Walgreens Pharmacy 11276,Pharmacy,,,,,"502 NEW VALLEY HI DR San Antonio, TX 78227",,29.3792579308696,-98.6424870682227,0,0,0,0,325,325,0,(210) 673-0817,https://www.walgreens.com/locator/walgreens-502+new+valley+hi+dr-san+antonio-tx-78227/id=11276,,04/17/2021      ,16:57:31        ,-98.642487,29.379258
850,Walgreens Pharmacy 06753,Pharmacy,,,,,"8045 N LOOP DR El Paso, TX 79915",,31.729297740815,-106.348279286158,72,0,0,0,60,132,0,(915) 592-5849,https://www.walgreens.com/locator/walgreens-8045+n+loop+dr-el+paso-tx-79915/id=6753,,04/17/2021      ,09:35:27        ,-106.348279,31.729298
851,Walgreens Pharmacy 11970,Pharmacy,,9810 S Mason Rd, Richmond ,,9810 S Mason Rd,77406,30.0469856,-97.2498215,0,0,0,0,59,59,0,,,,04/12/2021      ,20:43:23        ,-97.249821,30.046986
852,Walgreens Pharmacy 07024,Pharmacy,,,,,"801 MAPLE AVE Odessa, TX 79761",,31.8584407080521,-102.359058582788,0,0,20,0,0,0,20,(432) 337-6637,https://www.walgreens.com/locator/walgreens-801+maple+ave-odessa-tx-79761/id=7024,,04/17/2021      ,09:48:39        ,-102.359059,31.858441
853,Walgreens Pharmacy 11817,Pharmacy,,,,,"1119 GUADALUPE ST Laredo, TX 78040",,27.5061239634977,-99.4845556670648,0,300,0,0,0,300,0,(956) 727-0178,https://www.walgreens.com/locator/walgreens-1119+guadalupe+st-laredo-tx-78040/id=11817,,04/16/2021      ,17:27:04        ,-99.484556,27.506124
854,Walgreens Pharmacy 07307,Pharmacy,,,,,"2103 FM 2920 RD Spring, TX 77388",,30.0697099368469,-95.4474226739722,0,0,0,0,60,60,0,(281) 288-9008,https://www.walgreens.com/locator/walgreens-2103+fm+2920+rd-spring-tx-77388/id=7307,,04/17/2021      ,17:50:15        ,-95.447423,30.06971
855,Walgreens Pharmacy 09041,Pharmacy,,,,,"1701 9TH ST Wichita Falls, TX 76301",,33.903371156537,-98.5047881735402,0,50,0,50,0,50,50,(940) 723-7979,https://www.walgreens.com/locator/walgreens-1701+9th+st-wichita+falls-tx-76301/id=9041,,04/17/2021      ,14:56:30        ,-98.504788,33.903371
856,Walgreens Pharmacy 15156,Pharmacy,,6205 FM 2770 ,Kyle,Hays,"6205 FM 2770 Kyle, Texas 78640",78640,30.0122935,-97.8909845,18,0,0,0,145,163,0,(512) 268-2040,https://www.walgreens.com/locator/walgreens-6205+fm+2770-kyle-tx-78640/id=15156,,04/17/2021      ,17:49:37        ,-97.890984,30.012294
857,Walgreens Pharmacy 05213,Pharmacy,,750 N Walnut Creek ,Mansfield,Tarrant,750 N Walnut Creek ,76063,32.5752301,-97.1324884,23,275,0,0,0,298,0,,,,04/17/2021      ,09:08:07        ,-97.132488,32.57523
858,Walgreens Pharmacy 04437,Other,,,,,"3301 DENTON HWY Haltom City, TX 76117",,32.8094315957222,-97.2659339030241,42,0,0,0,70,112,0,(817) 222-9247,https://www.walgreens.com/locator/walgreens-3301+denton+hwy-haltom+city-tx-76117/id=4437,,04/17/2021      ,15:53:16        ,-97.265934,32.809432
859,Walgreens Pharmacy 04314,Pharmacy,,,,,"6346 CAMP BOWIE BLVD Fort Worth, TX 76116",,32.7274130294362,-97.4202197052423,0,90,0,0,0,90,0,(817) 377-9095,https://www.walgreens.com/locator/walgreens-6346+camp+bowie+blvd-fort+worth-tx-76116/id=4314,,04/17/2021      ,18:53:15        ,-97.42022,32.727413
860,Walgreens Pharmacy 11216,Pharmacy,,, Houston,,11914 Astoria Blvd Ste 190, 77089,29.5833829050121,-95.2064332453338,0,0,0,0,100,100,0,,,,04/16/2021      ,16:18:21        ,-95.206433,29.583383
861,Walgreens Pharmacy 13115,Pharmacy,,,,,"3201 N BIG SPRING ST Midland, TX 79705",,32.0288080152758,-102.084590623815,0,0,0,0,100,100,0,(432) 686-0402,https://www.walgreens.com/locator/walgreens-3201+n+big+spring+st-midland-tx-79705/id=13115,,04/17/2021      ,16:50:16        ,-102.084591,32.028808
862,Walgreens Pharmacy 11814,Pharmacy,,,,,"101 S WASHINGTON AVE Cleveland, TX 77327",,30.3424119362452,-95.0890882989191,33,0,33,0,0,33,33,(281) 592-0491,https://www.walgreens.com/locator/walgreens-101+s+washington+ave-cleveland-tx-77327/id=11814,,04/16/2021      ,07:11:20        ,-95.089088,30.342412
863,PETE'S PHARMACY,Other,,,Harligen,,721 WEST HARRISON ,78550,26.19047,-97.70304,0,250,0,0,0,250,0,(956) 425-2424,,,04/16/2021      ,17:41:07        ,-97.70304,26.19047
864,Walgreens Pharmacy 11516,Pharmacy,,,,,"1329 GEORGE DIETER DR El Paso, TX 79936",,31.7251578068693,-106.303258486259,0,0,0,0,100,100,0,(915) 594-3838,https://www.walgreens.com/locator/walgreens-1329+george+dieter+dr-el+paso-tx-79936/id=11516,,04/12/2021      ,08:45:06        ,-106.303258,31.725158
865,Walgreens Pharmacy 03220,Pharmacy,,,Wichita Falls,,2800 SOUTHWEST PKWY,76308,33.8587467954355,-98.5634370031841,24,100,0,0,95,219,0,(940) 692-3421,https://www.walgreens.com/locator/walgreens-2800+southwest+pkwy-wichita+falls-tx-76308/id=3220,,04/16/2021      ,18:04:40        ,-98.563437,33.858747
866,Walgreens Pharmacy 11514,Pharmacy,,,,,"9807 WALNUT HILL LN Dallas, TX 75238",,32.8790315266974,-96.7172049556581,18,0,0,0,75,93,0,(469) 341-3908,https://www.walgreens.com/locator/walgreens-9807+walnut+hill+ln-dallas-tx-75238/id=11514,,04/17/2021      ,18:23:13        ,-96.717205,32.879032
867,Walgreens Pharmacy 05092,Pharmacy,,3418 McKinney Ave,Dallas,Dallas,"3418 McKinney Avenue, Dallas, TX, USA",75204,32.8050923,-96.7981835,0,0,0,0,90,90,0,(214) 922-9283,https://www.walgreens.com/findcare/vaccination/covid-19,,04/10/2021      ,21:04:50        ,-96.798183,32.805092
868,Walgreens Pharmacy 16465,Pharmacy,,,,,"15633 VINTAGE PRESERVE PARKWAY Houston, TX 77070",,30.0018152528546,-95.5600919529431,30,0,0,0,65,95,0,(281) 376-9846,https://www.walgreens.com/locator/walgreens-15633+vintage+preserve+parkway-houston-tx-77070/id=16465,,04/17/2021      ,16:54:39        ,-95.560092,30.001815
869,Walgreens Pharmacy 04459,Pharmacy,,8120 S Cockrell Hill Rd,Dallas,Dallas,"8120 South Cockrell Hill Road, Dallas, TX, USA",75236,32.6481525,-96.890826,18,0,0,0,65,83,0,972-283-1473,https://www.walgreens.com/findcare/vaccination/covid-19,,04/17/2021      ,09:40:11        ,-96.890826,32.648153
870,United Medical Centers #1,Federal Allocation,,2525 N Veterans Blvd,Eagle Pass,,2525 N Veterans Blvd Eagle Pass 78852,78852,28.7302120191669,-100.478826971599,0,0,0,0,345,345,0,(830) 422-3323,,,04/16/2021      ,09:48:46        ,-100.478827,28.730212
871,Walgreens Pharmacy 06855,Pharmacy,,,Sugar Land ,,11525 S Highway 6 ,77498,,,42,200,0,0,0,242,0,,,,04/17/2021      ,17:20:57        ,,
872,Texas Oncology Pa Sugar Land,Pharmacy,,1350 First Colony Blvd,Sugar Land,Fort Bend,1350 First Colony Boulevard,77479,29.6025926,-95.6366354,0,180,0,0,0,180,0,(281) 277-5200,,,04/14/2021      ,12:27:22        ,-95.636635,29.602593
873,Northeast Pediatric Associates,Medical Practice,,18707 Hardy Oak Blvd Ste 225,San Antonio,Bexar,18707 Hardy Oak Blvd Ste 225,78258,29.6154476421076,-98.4779901672591,0,130,0,0,0,130,0,(210) 657-0220,http://www.npa-sa.com/,,04/16/2021      ,16:22:20        ,-98.47799,29.615448
874,Claude Family Medical Clinic,Community Clinic,,Parks,Claude,Armstrong,201 Parks St.,79019,35.1092640846545,-101.361042578407,0,740,0,10,0,740,10,,,,04/15/2021      ,06:20:30        ,-101.361043,35.109264
875,"Medical Office of Michael McFarland, MD",Medical Practice,,Oak Street,Jourdanton,Atascosa,"1105 Oak Street, Suite A",78026,28.9212901798437,-98.5423404753081,0,80,0,80,0,80,80,,,,04/15/2021      ,13:54:02        ,-98.54234,28.92129
876,Americo M Baca PLLC,Other,,,,,336 S 8th St Raymondville 78580,,26.4798822442099,-97.781897324489,0,162,0,49,152,314,49,,,,04/15/2021      ,14:22:13        ,-97.781897,26.479882
877,Torres Family Pharmacy Of Falfurrias,Federal Allocation,,, Falfurrias,,"1118 S. Highway 281 Business, Falfurrias 78355",78355,30.0846929874016,-98.4191188176064,0,0,0,0,220,220,0,,,,04/16/2021      ,17:46:05        ,-98.419119,30.084693
878,A+ Life Style Medical Group,Vaccine Hub,O,"815 Highway 71 West, Suite 1150",Bastrop,Bastrop,"815 Highway 71 West, Suite  1150",78602,30.1100401,-97.3785263,0,0,0,0,0,0,0,866-268-2289,https://www.Covac.info,,04/16/2021      ,15:31:03        ,-97.378526,30.11004
879,Walgreens Pharmacy 06660,Pharmacy,,,,,"5742 E MOCKINGBIRD LN Dallas, TX 75206",,32.8365790314324,-96.768256356832,543,0,0,0,53,596,0,(214) 826-7136,https://www.walgreens.com/locator/walgreens-5742+e+mockingbird+ln-dallas-tx-75206/id=6660,,04/13/2021      ,08:29:50        ,-96.768256,32.836579
880,Walgreens Pharmacy 03233,Pharmacy,,,Tomball,,28426 STATE HIGHWAY 249,77375,30.0878734572942,-95.6095798950124,3378,0,0,0,240,3618,0,(281) 357-0024,https://www.walgreens.com/locator/walgreens-28426+state+highway+249-tomball-tx-77375/id=3233,,04/17/2021      ,17:47:38        ,-95.60958,30.087873
881,UT HEALTH - PITTSBURG,Hospital,G,2701  US Highway 271 North,Pittsburg,Camp,"2701  US Highway 271 North, Pittsburg, TX, 75686",75686,33.016008,-94.965949,323,10,0,0,90,423,0,(903) 946-5000,,,04/16/2021      ,08:33:57        ,-94.965949,33.016008
882,Walgreens Pharmacy 06661,Pharmacy,,,,,"4600 KELL BLVD Wichita Falls, TX 76310",,33.8749029988558,-98.5608352602395,33,0,33,0,100,133,33,(940) 692-4610,https://www.walgreens.com/locator/walgreens-4600+kell+blvd-wichita+falls-tx-76310/id=6661,,04/16/2021      ,17:09:05        ,-98.560835,33.874903
883,KNOX CO. HOSPITAL DISTRICT,Hospital,D,701 Se 5th St,Knox City,Knox,701 Se 5th St,79529,33.4140807033581,-99.8114497958736,0,250,0,200,0,250,200,(940) 657-3535,http://www.knoxcountyhospital-texas.com/,,04/15/2021      ,08:37:40        ,-99.81145,33.414081
884,City Drug Store Of Jacksboro Inc,Pharmacy,,104 East Belknap,Jacksboro,Jack,104 East Belknap,76458,33.2182063968937,-98.1585202171274,0,40,0,40,0,40,40,(940) 567-5576,,,04/15/2021      ,08:41:08        ,-98.15852,33.218206
885,Walgreens Pharmacy 07681,Pharmacy,,,,,"8505 FM 1960 RD W Humble, TX 77338",,30.0055998156299,-95.2964583531607,144,0,0,0,60,204,0,(281) 446-4209,https://www.walgreens.com/locator/walgreens-8505+fm+1960+rd+w-humble-tx-77338/id=7681,,04/12/2021      ,21:14:28        ,-95.296458,30.0056
886,Walgreens Pharmacy 05835,Pharmacy,,,,,"5002 BELLAIRE BLVD Bellaire, TX 77401",,29.7064653720293,-95.448546609151,2928,0,0,0,0,2928,0,(713) 663-6636,https://www.walgreens.com/locator/walgreens-5002+bellaire+blvd-bellaire-tx-77401/id=5835,,04/17/2021      ,11:37:05        ,-95.448547,29.706465
887,Red River Family Practice,Other,,900 E 30TH ST STE 300 AUSTIN 78705,AUSTIN,Travis,900 E 30TH ST STE 300 AUSTIN 78705,78705,30.2890611922023,-97.7250317600801,0,35,0,0,0,35,0,(512) 476-6555,,,04/17/2021      ,14:35:45        ,-97.725032,30.289061
888,Red River Urgent Care,Medical Practice,,Industrial Way,Clarksville,Red River,1805 Industrial Way,75426,33.61745061,-95.07037571,0,140,0,0,100,240,0,903-428-0100,,,04/15/2021      ,14:30:45        ,-95.070376,33.617451
889,HEREFORD PHARMACY,Pharmacy,,809 S 25 Mile Ave,Hereford,Deaf Smith,809 S 25 Mile Ave,79045,34.820489611554,-102.406077688264,0,180,0,0,0,180,0,806-364-3400,,,04/16/2021      ,08:41:58        ,-102.406078,34.82049
890,Brownsville Pharmacy #3 L.L.C,Pharmacy,,800 E. Alton Gloor Blvd,Brownsville,Cameron,800 E. Alton Gloor Blvd Brownsville Brownsville 78526,78526,25.9787731464287,-97.5043920458611,0,0,0,0,235,235,0,,,,04/15/2021      ,09:12:47        ,-97.504392,25.978773
891,NB Pharmacy,Pharmacy,,,New Boston,Bowie,409 NE Front ST,75570,33.4601275482907,-94.4123931186124,0,100,0,0,100,200,0,,,,04/16/2021      ,18:17:26        ,-94.412393,33.460128
892,King's Pharmacy Beaumont,Federal Allocation,,3610 N Major Dr,Beaumont,Jefferson,3610 North Major Drive,77713-9573,30.1115299,-94.1892586,0,480,0,0,100,580,0,,,,04/17/2021      ,07:29:05        ,-94.189259,30.11153
893,Sunflower Rx,Pharmacy,,700 N Grant Ave Ste 150,Odessa,Ector,700 N Grant Ave Ste 150,79761,31.8505117251544,-102.371079471546,0,290,0,0,280,570,0,(432) 606-2394,https://www.sunflowerrx.com/,,04/17/2021      ,11:52:03        ,-102.371079,31.850512
894,Premier Independent Physicians,Other,,1630 West Chapman,Sanger,Denton,"1630 W Chapman Dr, Sanger, TX 76266",76266,33.3667572714486,-97.1839724587014,0,0,0,0,50,50,0,+19404584774,http://piptx.com/location/sanger/,,04/16/2021      ,13:45:12        ,-97.183972,33.366757
895,SURGE RX,Other,,BROADWAY ST,Pearland,Brazoria,4320 BROADWAY ST # 110 Pearland 77581,77581,29.5636239228523,-95.2899266895474,0,0,0,0,60,60,0,(281) 741-1266,,,04/16/2021      ,15:43:08        ,-95.289927,29.563624
896,WARM SPRINGS REHABILITATION HOSPITAL OF SAN ANTONIO,Hospital,,5101 MEDICAL DR,SAN ANTONIO,TX,5101 MEDICAL DR,78229,29.510914,-98.5838939,0,0,0,150,0,0,150,,,,04/16/2021      ,12:47:22        ,-98.583894,29.510914
897,YOAKUM COMMUNITY HOSPITAL,Hospital,S,1200 Carl Ramert Drive, Yoakum,Lavaca,"1200 Carl Ramert Drive, Yoakum, TX, 77995",77995,29.300673,-97.123626,0,0,0,0,500,500,0,(361) 293-2321,,,04/15/2021      ,20:18:27        ,-97.123626,29.300673
898,South Plains Public Health District-Denver City,Local Health Department,,415 Mustang,Denver City,Yoakum,415 Mustang ,79323-2749,35.641139,-101.5882507,0,0,0,20,0,0,20,,,,04/15/2021      ,08:58:34        ,-101.588251,35.641139
899,Ep Family Doctor,Other,,2270 Joe Battle Suite Mn,El Paso,El Paso,2270 Joe Battle Suite Mn,79938,31.7833650539552,-106.267592648366,0,60,0,260,160,220,260,(915) 855-7000,,,04/15/2021      ,09:43:51        ,-106.267593,31.783365
900,ADVANCED DIAGNOSTIC HOSPITAL EAST,Hospital,Q,12950 East Freeway Ste 100, Houston ,Harris,"12950 East Freeway Ste 100, Houston , TX, 77015",77015,29.770612,-95.200365,0,0,200,0,0,0,200,(713) 330-3887,,,04/17/2021      ,13:05:16        ,-95.200365,29.770612
901,Liberty Dialysis Victoria,Other,,606 East Locust Avenue,Victoria,Victoria,606 East Locust Avenue,77901,28.8226077,-96.9810123,0,0,0,0,10,10,0,,,,04/16/2021      ,10:44:36        ,-96.981012,28.822608
902,Family Practice Clinic Of Mills County,Other,,W Front St,Goldthwaite,Mills,1501 W Front St,76844,31.4552335052708,-98.5702344002631,0,120,0,0,0,120,0,,,,04/17/2021      ,11:33:43        ,-98.570234,31.455234
903,Nuestra Clinica Del Valle - San Juan 3,Community Clinic,,2900 N Raul Longoria Rd Rear Entry,San Juan,Hidalgo,2900 N Raul Longoria Rd Rear Entry,78589,26.2233137607146,-98.1485372352829,0,0,0,0,95,95,0,(956) 781-6077,,,04/16/2021      ,08:48:38        ,-98.148537,26.223314
904,Living Well Specialty Pharmacy,Pharmacy,,13325 Hargrave Rd,Houston,,13325 HARGRAVE RD STE 180 Houston 77070,77070,29.96876,-95.55194,0,0,0,0,30,30,0,(281) 890-6800,,,04/17/2021      ,21:00:31        ,-95.55194,29.96876
905,Dept of Public Health - Grayson County / Sherman,Local Health Department,,515 N Walnut St,Sherman,Grayson,515 N Walnut St,75090,33.6411181295482,-96.6093775427943,1794,0,0,140,5,1799,140,(903) 893-0131,http://www.co.grayson.tx.us/,,04/15/2021      ,15:52:16        ,-96.609378,33.641118
906,Kelsey Seybold Clinic Harris County,Other,,1310 Prairie St,Houston,Harris,1310 PRAIRIE ST STE 990 Houston 77002,77002,29.7589385886983,-95.359251230529,0,0,0,0,5,5,0,,,,04/15/2021      ,13:46:54        ,-95.359251,29.758939
907,PRIMECARE PHARMACY,Federal Allocation,,W Main St,Arlington,Tarrant,611 W Main St,76010,32.7373170755717,-97.1133508722408,0,0,0,0,150,150,0,,,,04/16/2021      ,18:31:53        ,-97.113351,32.737317
908,Saenz Medical Center,Medical Practice,,1000 E Exp 83,La Joya,Hidalgo,1000 E Exp 83,78560,26.2455064599612,-98.4599830761832,0,0,0,0,230,230,0,(956) 585-1688,http://www.saenzmedicalcenter.com/,,04/16/2021      ,08:22:53        ,-98.459983,26.245506
909,Walgreens Pharmacy 09908,Pharmacy,,1651 W Univeristy Dr,Mckinney,Collin,1651 W Univeristy Dr,75069,33.2164056707249,-96.6309093109476,0,0,0,0,125,125,0,(972) 548-1662,Walgreens.com/covid19vac,,04/17/2021      ,08:54:04        ,-96.630909,33.216406
910,OAKBEND MEDICAL CENTER,Hospital,Q,1705 Jackson Street,Richmond,Fort Bend,1705 Jackson Street,77469,29.5774114176524,-95.771517220778,0,11,0,0,285,296,0,(281) 341-3000,https://www.oakbendmedcenter.org/,,04/17/2021      ,14:00:08        ,-95.771517,29.577411
911,Coastal Bend Wellness Foundation ,Community Clinic,,Holly ,Corpus Christi,Nueces,2882 Holly Road,78415,27.722124,-97.42471301,0,80,0,0,80,160,0,361-814-2001,,,04/16/2021      ,17:03:10        ,-97.424713,27.722124
912,Walgreens Pharmacy 11320,Pharmacy,,2774 E Eldorado Pkwy,Little Elm,Denton,2774 E Eldorado Pkwy,75068,33.1782591264593,-96.888289981004,0,350,0,0,0,350,0,(972) 987-4106,Walgreens.com/covid19vac,,04/17/2021      ,15:19:43        ,-96.88829,33.178259
913,Walgreens Pharmacy 07195,Pharmacy,,,,,"7080 VIRGINIA PKWY Mckinney, TX 75071",,33.2000502255916,-96.7108790155674,6,300,0,0,195,501,0,(972) 540-2332,https://www.walgreens.com/locator/walgreens-7080+virginia+pkwy-mckinney-tx-75071/id=7195,,04/17/2021      ,08:54:34        ,-96.710879,33.20005
914,Walgreens Pharmacy 06329,Pharmacy,,720 W Kirby St,Wylie,Collin,720 W Kirby St,75098,33.0075027016028,-96.5479516873825,6,0,0,0,340,346,0,(972) 429-7949,Walgreens.com/covid19vac,,04/17/2021      ,17:00:47        ,-96.547952,33.007503
915,Walgreens Pharmacy 10231,Pharmacy,,1055 E Main St,Alice,Jim Wells,1055 E Main St,78332,27.7508148819912,-98.0650328276982,0,295,0,0,295,590,0,(361) 664-2498,Walgreens.com/covid19vac,,04/17/2021      ,18:00:22        ,-98.065033,27.750815
916,Walgreens Pharmacy 04786,Pharmacy,,5049 Preston Rd,Frisco,Collin,5049 Preston Rd,75034,33.1206294349956,-96.8056741714505,0,365,0,0,215,580,0,214-387-9505,https://www.walgreens.com/locator/walgreens-112+bennett+drive-caribou-me-04736/id=18248?o=acs,,04/17/2021      ,08:47:06        ,-96.805674,33.120629
917,Walgreens Pharmacy 13447,Pharmacy,,250 E Main St,Uvalde,Uvalde,250 E Main St,78801,29.2107486674613,-99.7825769892813,0,300,0,0,0,300,0,(830) 278-3915,Walgreens.com/covid19vac,,04/17/2021      ,15:56:20        ,-99.782577,29.210749
918,Walgreens Pharmacy 04373,Pharmacy,,1001 Loop 274,Angleton,Brazoria,1001 Loop 274,77515,29.1736472627026,-95.4328355265005,0,0,0,0,220,220,0,(979) 849-2347,https://www.walgreens.com/locator/walgreens-1001+loop+274-angleton-tx-77515/id=4373,,04/17/2021      ,15:13:02        ,-95.432836,29.173647
919,Walgreens Pharmacy 09739,Pharmacy,,203 N Mechanic St,El Campo,Wharton,203 N Mechanic St,77437,29.1972546834485,-96.2703494244583,0,300,0,0,285,585,0,(979) 543-8902,Walgreens.com/covid19vac,,04/16/2021      ,19:41:15        ,-96.270349,29.197255
920,Walgreens Pharmacy 12052,Pharmacy,,100 E Brazos Ave,West Columbia,Brazoria,100 E Brazos Ave,77486,29.1445468874392,-95.6478134894966,0,0,0,0,250,250,0,(979) 345-2147,Walgreens.com/covid19vac,,04/12/2021      ,20:19:29        ,-95.647813,29.144547
921,Walgreens Pharmacy 09400,Other,,,,,"3004 NORTH ST Nacogdoches, TX 75965",,31.6316473615961,-94.6522319118067,0,400,0,0,600,1000,0,(936) 569-0183,https://www.walgreens.com/locator/walgreens-3004+north+st-nacogdoches-tx-75965/id=9400,,04/17/2021      ,17:44:55        ,-94.652232,31.631647
922,Walgreens Pharmacy 07242,Pharmacy,,3603 Lamar Ave,Paris,Lamar,3603 Lamar Ave,75460,33.6617997667243,-95.5086046292414,0,260,0,0,100,360,0,(903) 785-5380,Walgreens.com/covid19vac,,04/17/2021      ,08:30:05        ,-95.508605,33.6618
