OBJECTID,NAME,TYPE,TSA,STREET,CITY,COUNTY,ADDRESS,ZIP,LATITUDE,LONGITUDE,PFIZER_AVAILABLE,MODERNA_AVAILABLE,JJ_AVAILABLE,VACCINES_AVAILABLE,Total_Shipped,PublicPhone,WEBSITE,RemoveRecord,LAST_UPDATE_VAC,LAST_UPDATE_TIME_VAC,x,y
1675,Healing Hands Ministries,Medical Practice,,Greenville Ave,Dallas,Dallas,8515 Greenville Ave N-112,75243,32.8939568311415,-96.7532917190127,0,0,0,0,700,214-221-0855,http://healinghandsdallas.org/,,03/08/2021      ,06:13:19        ,-96.753292,32.893957
1676,Irma Lerma Rangel College of Pharmacy - Kingsville,Pharmacy,U,1010 W Ave B,Kingsville,Kleberg,1010 W Ave B,78363,27.5269110113199,-97.8817872729918,0,0,0,0,200,(361) 221-0604,https://pharmacy.tamu.edu/,,03/03/2021      ,14:25:27        ,-97.881787,27.526911
1677,Internal Medicine Associates Of Houston,Medical Practice,,10970 Shadow Creek Pkwy,Pearland,Brazoria,10970 Shadow Creek Pkwy,77584,29.5772850185527,-95.3887039680913,0,0,0,0,400,713-436-4566,http://www.internalmedhouston.com/,,03/08/2021      ,08:45:36        ,-95.388704,29.577285
1678,Icare Emergency Center,Medical Practice,,2955 Eldorado Pkwy,Frisco,Denton,2955 Eldorado Pkwy,75033,33.1781725413995,-96.8638409752696,0,0,0,0,200,(214) 407-8668,https://icare-er.com,,03/08/2021      ,07:59:37        ,-96.863841,33.178173
1679,Cooke County Medical Center,Other,,,Gainesville,Cooke,801 N Grand Ave,76240,33.63251,-97.13373,0,0,0,0,100,,,,02/12/2021      ,07:48:44        ,-97.13373,33.63251
1680,HOPE Clinic Alief,Community Clinic,,14438 Bellaire Blvd,Houston,Harris,"14438 Bellaire Boulevard, Houston, TX, USA",77083,29.7057384,-95.6407511,0,0,0,0,600,(713) 773-0803,hopechc.org,,03/08/2021      ,07:25:54        ,-95.640751,29.705738
1681,Adoue Community Health Network,Community Clinic,,1111 West Adoue,Alvin,Brazoria,1111 West Adoue,77511,29.4200314012851,-95.2544818301536,0,0,0,0,200,(281) 824-1480,https://mychn.org/adoue-family-health-center/,,03/01/2021      ,16:21:44        ,-95.254482,29.420031
1682,SHAMROCK GENERAL HOSPITAL,Hospital,A,1000 S Main St, Shamrock,Wheeler,"1000 S Main St, Shamrock, TX, 79079",79079,35.200216,-100.249179,0,0,0,0,300,(806) 256-2114,https://sghtexas.com/,,03/08/2021      ,11:46:11        ,-100.249179,35.200216
1683,Walgreens Pharmacy 11567,Pharmacy,,26731 Us Highway 380 E,Aubrey,Denton,26731 Us Highway 380 E,76227,33.2209959867502,-96.9341190367278,0,0,0,0,200,(972) 347-5112,Walgreens.com/covid19vac,,02/22/2021      ,11:45:21        ,-96.934119,33.220996
1684,MEMORIAL HERMANN SOUTHEAST HOSPITAL,Hospital,Q,11800 Astoria Blvd,Houston,Harris,11800 Astoria Blvd,77089,29.5836521636616,-95.2085990808941,0,0,0,0,8800,(281) 929-6100,https://www.memorialhermann.org/locations/southeast,,12/29/2021      ,02:19:33        ,-95.208599,29.583652
1685,MEMORIAL HERMANN GREATER HEIGHTS HOSPITAL,Pharmacy,Q,1635 North Loop West,Houston,Harris,1635 North Loop West,77008,29.8122189318089,-95.4305500597552,0,0,0,0,6650,(713) 867-2000,https://www.memorialhermann.org/locations/greater-heights,,02/26/2021      ,14:39:50        ,-95.43055,29.812219
1686,Memorial Hermann-Texas Medical Center,Hospital,Q,6411 Fannin St,Houston,Harris,6411 Fannin St,77030,29.7146207418825,-95.3969024752251,0,0,0,0,23850,(713) 704-4000,https://www.memorialhermann.org/locations/texas-medical-center,,03/05/2021      ,07:32:38        ,-95.396902,29.714621
1687,DIMMIT REGIONAL HOSPITAL,Vaccine Hub,P,704 Hospital Dr,Carrizo Springs,Dimmit,704 Hospital Dr,78834,28.5194690984298,-99.8630979097743,0,0,0,0,10735, (830) 448 - 2210,http://dimmitregionalhospital.com/,,03/07/2021      ,09:24:28        ,-99.863098,28.519469
1688,Genesis Medical Group Springwoods,Medical Practice,Q,2255 E Mossy Oaks Rd,Spring,Harris,2255 E Mossy Oaks Rd,77389,30.0923525495881,-95.449107985687,0,0,0,0,1000,(281) 440-5300,https://www.genesisdoctors.com/,,02/08/2021      ,20:13:40        ,-95.449108,30.092353
1689,Frisco Medical Center,Hospital,E,5601 Warren Parkway, Frisco,Collin,5601 Warren Parkway,75034,33.105276,-96.838017,0,0,0,0,3900,(214) 407-5478,http://baylorfrisco.com/?y_source=1_MTM0MTE2ODktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,03/08/2021      ,07:16:11        ,-96.838017,33.105276
1690,Memorial Hermann Surgical Hospital Kingwood,Hospital,Q,300 Kingwood Medical Dr,Kingwood,Harris,300 Kingwood Medical Dr,77339,30.0472476426733,-95.2586068563436,0,0,0,0,400,281-312-4000,https://www.memorialhermann.org/locations/surgical-hospital-kingwood,,02/09/2021      ,23:43:59        ,-95.258607,30.047248
1691,Providence Health Center,Vaccine Hub,M,6901 Medical Pkwy,Waco,McLennan,6901 Medical Pkwy,76712,31.5139470908391,-97.198239517025,0,0,0,0,29760,254-751-4000,https://www.healthcare.ascension.org,,03/08/2021      ,09:34:34        ,-97.19824,31.513947
1692,ODESSA REGIONAL MEDICAL CENTER HOSPITAL,Vaccine Hub,J,520 E 6th St,Odessa,Ector,520 E 6th St,79761,31.8520192531179,-102.364927950485,120,0,0,120,4000,432-640-2220,http://www.mchodessa.com/,,03/08/2021      ,07:52:04        ,-102.364928,31.852019
1693,MEMORIAL HERMANN KATY HOSPITAL,Hospital,Q,23900 Katy Fwy,Katy,Fort Bend,23900 Katy Fwy,77494,29.7859403862555,-95.7861883173632,0,0,0,0,3900,(281) 644-7000,https://www.memorialhermann.org/locations/katy,,02/11/2021      ,23:35:04        ,-95.786188,29.78594
1694,CHI St Joseph Health College Station Hospital,Vaccine Hub,N,2801 Franciscan Drive,Bryan,Brazos,2801 Franciscan Drive,77802,30.6555690852254,-96.3466102426622,0,0,0,0,37400,979-776-3777,https://st-joseph.org/covidvaccine,,03/08/2021      ,07:50:36        ,-96.34661,30.655569
1695,HENDRICK MEDICAL CENTER,Vaccine Hub,D,1900 Pine Street,Abilene,Taylor,1900 Pine Street,79601,32.4721709976309,-99.7338209672523,0,0,0,0,18935,325-692-5600,https://www.abilenetx.gov/CivicAlerts.aspx?AID=762,,03/05/2021      ,09:00:39        ,-99.733821,32.472171
1696,SABINE COUNTY HOSPITAL - HEMPHILL,Hospital,H,2301 Worth St,Hemphill,Sabine,2301 Worth St,75948,31.3342814766199,-93.8634313388726,0,80,0,80,800,(409) 787-3300,http://sabinecountyhospital.com/,,03/08/2021      ,08:42:06        ,-93.863431,31.334281
1697,Christus Spohn Health System - Kleberg,Vaccine Hub,U,1311 East General Cavazos Boulevard,Kingsville,Kleberg,"1311 East General Cavazos Boulevard, Kingsville, TX, 78363",78363,27.491449,-97.847583,1170,0,0,1170,11905,877-335-5746,https://www.christushealth.org/vaccine,,03/04/2021      ,11:32:44        ,-97.847583,27.491449
1698,Christus Spohn Health System - Beeville,Vaccine Hub,U,1500 E Houston St,Beeville,Bee,1500 E Houston St,78102,28.4078644760829,-97.7327868939128,0,0,0,0,23410,877-335-5746,https://www.christushealth.org/vaccine,,03/08/2021      ,11:45:56        ,-97.732787,28.407864
1699,Christus Spohn Health System - Alice,Vaccine Hub,U,2500 E Main St,Alice,Jim Wells,2500 E Main St,78332,27.7645552490032,-98.0449535405211,1932,0,0,1932,11905,877-335-5746,https://www.christushealth.org/vaccine,,03/05/2021      ,10:12:11        ,-98.044954,27.764555
1700,Texas Childrens Hospital Main,Hospital,Q,6621 Fannin St,Houston,Harris,"6621 Fannin St, Houston, TX, 77030",77030,29.704584,-95.40466,235,93,0,328,37900,(832) 824-1000,https://www.texaschildrens.org/covidvaccine,,03/08/2021      ,07:34:44        ,-95.40466,29.704584
1701,KINGWOOD EMERGENCY HOSP/ 23330 Emergency Center,Hospital,Q,23330 US 59 North,Kingwood,Harris,23330 US 59 North,77339,30.0570582380831,-95.2502681825241,0,0,0,0,200,(832) 777-6165,https://kingwood247er.com/,,03/08/2021      ,12:00:22        ,-95.250268,30.057058
1702,Brookshires Pharmacy 133,Pharmacy,,1001 Joshua Station St,Joshua,Johnson,1001 Joshua Station St,76058,32.4472624121455,-97.3865228786071,0,0,0,0,400,(817) 556-2389,https://www.brookshires.com/covid-19-information,,03/06/2021      ,17:50:22        ,-97.386523,32.447262
1703,Diagnostic Clinic Of Longview,Medical Practice,G,707 Hollybrook Dr,Longview,GREGG,707 Hollybrook Dr,75605,32.5335198652621,-94.7314144832694,0,0,0,0,800,(903) 757-6042,https://www.dcol.net/,,03/08/2021      ,09:31:21        ,-94.731414,32.53352
1704,United pharmacy 663,Pharmacy,,2783 S Cedar St,Pecos,Reeves,"2783 South Cedar Street, Pecos, TX, USA",79772,31.4092724,-103.4866089,0,0,0,0,100,,,,03/08/2021      ,12:11:15        ,-103.486609,31.409272
1705,HICO CLINIC,Other,,104 Walnut St,Hico,Hamilton,104 Walnut St,76457,31.9774546,-98.0351128,0,0,0,0,200,,,,03/08/2021      ,08:42:54        ,-98.035113,31.977455
1706,Lscc Family Care Center At Marble Falls,Community Clinic,O,802 Avenue J,Marble Falls,Burnet,802 Avenue J,78654,30.5779493,-98.275303,0,0,0,0,100,877-800-5700,www.lonestarcares.org,,03/08/2021      ,08:41:19        ,-98.275303,30.577949
1707,Paris Pediatric Clinic,Other,,3150 Clarksville St,Paris,Lamar,3150 Clarksville St,75460,33.64913,-95.51918,0,0,0,0,100,,,,02/26/2021      ,12:30:31        ,-95.51918,33.64913
1708,Neighbors Emergency Center - CROSBY / Dept of Altus Baytown Hosp ,Other,Q,14120 FM 2100,Crosby,Harris,14120 Fm 2100,77532,29.8922808887749,-95.0632899793736,0,0,0,0,1000,(281) 837-7600,http://www.altushospital.org/,,02/26/2021      ,12:58:45        ,-95.06329,29.892281
1709,Neighbors Emergency Center - PORTER / Dept of Altus Baytown Hosp ,Other,Q,22678 Hwy 59,Porter,Montgomery,22678 Hwy 59,77365,30.118722142707,-95.2326719906334,0,0,0,0,400,(281) 837-7600,http://www.altushospital.org/,,02/28/2021      ,20:17:07        ,-95.232672,30.118722
1710,Lone Star Circle Of Care At Collinfield,Community Clinic,O,8913 Collinfield Dr Unit 1,Austin,Travis,8913 Collinfield Dr Unit 1,78758,30.3608331,-97.7051428,0,0,0,0,300,(877) 800-5722,https://lonestarcares.org,,03/08/2021      ,11:14:14        ,-97.705143,30.360833
1711,STAT SPECIALTY HOSPITAL OF LAREDO,Hospital,T,2502 NE Bob Bullock Loop,Laredo,Webb,2502 Ne Bob Bullock Loop,78045,27.6129293477224,-99.4693166015062,0,0,0,0,6100,(830) 498-3000,http://www.statspecialtyhospital.com/,,03/08/2021      ,08:57:05        ,-99.469317,27.612929
1712,CHRISTUS SANTA ROSA HOSPITAL - CHILDRENS,Hospital,P,"333 N Santa Rosa St, San Antonio, TX 78207", San Antonio,Bexar,333 N Santa Rosa St,78207,29.42812137,-98.49825657,0,0,0,0,2000,(210) 704-2011,,,03/05/2021      ,07:32:31        ,-98.498257,29.428121
1713,Caritas Family Medicine Pa,Medical Practice,,11901 Toepperwein Rd,San Antonio,Bexar,11901 Toepperwein Rd,78233,29.5468734621753,-98.3426796823475,0,0,0,0,200,(210) 650-9066,http://caritasfm.com/,,03/04/2021      ,18:14:08        ,-98.34268,29.546873
1714,BSA Physicians Group,Hospital,A,1600 Wallace Blvd,Amarillo,Potter,1600 Wallace Blvd,79106,35.1948772627839,-101.92018986769,0,0,0,0,200,806-212-5698,http://www.amarillosurgicalgroup.com/,,03/08/2021      ,08:53:39        ,-101.92019,35.194877
1715,Brownfield Regional Med Ctr Rural Hlth,Community Clinic,,703 E Felt St,Brownfield,Terry,703 E Felt St,79316,33.187147813892,-102.267685608495,0,0,0,0,600,(806) 637-3551,http://www.brownfield-rmc.org/,,03/08/2021      ,08:30:23        ,-102.267686,33.187148
1716,Briggs Family Medicine,Medical Practice,,910 Gruene Rd,New Braunfels,Comal,910 Gruene Rd,78130,29.7273209177551,-98.1037618304154,0,0,0,0,200,(830) 629-3330,http://www.briggsfamilymedicine.com/,,02/05/2021      ,05:43:37        ,-98.103762,29.727321
1717,MED-Choice Pharmacy,Pharmacy,,Morton St,Denison,Grayson,"2300 W Morton St, ste 121",75020,33.7603512,-96.5699149,0,0,0,0,200,,,,03/02/2021      ,11:08:06        ,-96.569915,33.760351
1718,Baylor Surgicare At Blue Star Llc,Other,E,3800 Gaylord Parkway,Frisco,Collin,3800 Gaylord Parkway,75034,33.11041583,-96.82688667,0,0,0,0,200,972-668-5911,,,02/09/2021      ,00:00:00        ,-96.826887,33.110416
1719,HEALTHBRIDGE CHILDREN'S HOSPITAL,Hospital,Q,2929 Woodland Park Dr, Houston,Harris,"2929 Woodland Park Dr, Houston, TX, 77082",77082,29.732026,-95.580577,0,0,0,0,200,(281) 293-7774,http://www.nexuscontinuum.com/,,03/08/2021      ,09:00:24        ,-95.580577,29.732026
1720,Harvest Drug And Gift Wichita Falls 4,Pharmacy,,4426 Kell Blvd,Wichita Falls,Wichita,4426 Kell Blvd,76309,33.8765767700396,-98.5570010070489,0,0,0,0,800,(940) 692-7081,http://harvestdrugandgift.com/,,02/12/2021      ,15:48:51        ,-98.557001,33.876577
1721,Harrell A Grand Md,Medical Practice,,3801 Gaston Ave,Dallas,Dallas,3801 Gaston Ave,75246,32.7921022487768,-96.7790692564003,0,0,0,0,200,(214) 824-2121,http://www.hagrandmd.com/,,03/08/2021      ,09:20:02        ,-96.779069,32.792102
1722,Gruesbeck Medical Clinic Cable Ranch Rd,Medical Practice,,1415 Cable Ranch Rd,San Antonio,Bexar,1415 Cable Ranch Rd,78245,29.4211038432182,-98.657754500703,0,0,0,0,200,(210) 670-2255,,,02/20/2021      ,22:25:56        ,-98.657755,29.421104
1723,Dshs Mobile Nurse Alice,Local Health Department,,408 N Flournoy Rd,Alice,Jim Wells,"408 N Flournoy Rd, Alice, TX, USA",78332,27.7569845,-98.04574,0,0,0,0,400,361-668-1954,https://www.dshs.state.tx.us/region11/contact_us/alice.shtm,,01/30/2021      ,02:52:02        ,-98.04574,27.756985
1724,DSHS - Rio Grande City,Local Health Department,,608 North Garza Street,Rio Grande City,Starr,608 North Garza Street,78582,26.38189290235,-98.8142817348066,0,0,0,0,1000,(956) 487-5556,https://www.dshs.texas.gov/region11/contact_us/rgc.shtm,,03/04/2021      ,13:04:15        ,-98.814282,26.381893
1725,Dshs HSR 8 Hq - San Antonio (Re),Other,,7430 Louis Pasteur Dr,San Antonio,Bexar,7430 Louis Pasteur Dr,78229,29.5041674,-98.5732606,0,0,0,0,5900,,,,03/08/2021      ,09:15:29        ,-98.573261,29.504167
1726,DSHS - Mineral Wells,Local Health Department,,4113 Highway 180 E,Mineral Wells,Palo Pinto,4113 Highway 180 E,76067,32.8107474990242,-98.0704999240445,0,0,0,0,600,(940) 325-7844,,,03/05/2021      ,15:58:41        ,-98.0705,32.810747
1727,DSHS - Mobile Nurse Corpus,Local Health Department,,5155 Flynn Parkway,Corpus Christi,Nueces,5155 Flynn Parkway,78411,27.7154617745968,-97.3930752637766,0,0,0,0,600,(361) 855-9924,http://www.hhs.gov/,,03/08/2021      ,10:13:57        ,-97.393075,27.715462
1728,DSHS - Bastrop,Local Health Department,,104 Loop 150 W,Bastrop,Bastrop,104 Loop 150 W,78602,30.1071000891306,-97.3282381414103,0,0,0,0,600,(512) 321-3982,https://gettested.cdc.gov/organizations/texas-department-state-health-services-10,,03/07/2021      ,11:12:02        ,-97.328238,30.1071
1729,DSHS -Sonora Clinic,Other,,E. Main,Sonora,Sutton,103 E. Main St.,76950,30.57119,-100.64627,0,0,0,0,200,,,,03/05/2021      ,14:37:47        ,-100.64627,30.57119
1730,DSHS - Marlin,Other,M,217 Williams St. ,Marlin,Falls,217 Williams St. ,76661,31.30435924,-96.89939391,0,0,0,0,600,254-883-9206,,,03/07/2021      ,11:19:18        ,-96.899394,31.304359
1731,DSHS - Kaufman,Other,,2525 US-175,Kaufman,Kaufman,"2525 U.S. 175, Kaufman, TX, USA STE B",75142,32.5614554,-96.2893282,0,0,0,0,400,,,,03/04/2021      ,16:50:21        ,-96.289328,32.561455
1732,DSHS - HSR 6/5S - Houston,Local Health Department,,5425 Polk St,Houston,Harris,"5425 Polk Street, Houston, TX, USA",77023,29.7337646,-95.3184534,0,0,0,0,3200,,,,03/03/2021      ,17:26:26        ,-95.318453,29.733765
1733,DSHS - Granbury,Community Clinic,,214 N Travis St,Granbury,Hood,"214 North Travis Street, Granbury, TX, USA",76048,32.4436203,-97.7895141,0,0,0,0,300,,,,03/03/2021      ,15:26:10        ,-97.789514,32.44362
1734,DSHS - Cleburne Field Office,Other,E,108 B E. Kilpatrick,Cleburne,Johnson,108 B E. Kilpatrick,76031,32.3695223975784,-97.3951636149525,0,0,0,0,400,(817) 517-2306,,,03/04/2021      ,16:54:35        ,-97.395164,32.369522
1735,Derm Surgery Associates,Medical Practice,,7515 Main St Ste 240,Houston,Harris,7515 Main St Ste 240,77030,29.6990000076214,-95.4107253442108,0,0,0,0,1000,(713) 791-9966,https://dermsurgery.org/?utm_source=google&utm_medium=local&utm_campaign=7515SouthMain-practice-website,,02/23/2021      ,13:40:57        ,-95.410725,29.699
1736,Dept of Public Health - Williamson County / Taylor,Local Health Department,o,115 W 6th St,Taylor,Williamson,115 W. 6th St.,76574,30.574821,-97.40948,0,0,0,0,600,(512) 238-2121,http://www.wcchd.org/,,02/26/2021      ,12:42:14        ,-97.40948,30.574821
1737,Dept of Public Health - Stanton,Local Health Department,,220 S Stanton,El Paso,El Paso,220 S Stanton,79901,31.7568955904604,-106.485354791621,0,0,0,0,900,(915) 212-0533,,,03/08/2021      ,07:37:28        ,-106.485355,31.756896
1738,Dept of Public Health - South Plains / Seminole,Other,B,704 Hobbs Highway,Seminole,Gaines,704 Hobbs Highway,79360,32.7195339941978,-102.653492485477,0,0,0,0,700,,,,03/08/2021      ,08:14:25        ,-102.653492,32.719534
1739,Dept of Public Health - Port Arthur,Local Health Department,,449 Austin Ave,Port Arthur,Jefferson,449 Austin Ave,77640,29.8717822722933,-93.9354467778156,0,0,0,0,2400,(409) 983-8874,https://www.portarthurtx.gov/213/Health-Department,,03/07/2021      ,11:23:23        ,-93.935447,29.871782
1740,Dept of Public Health - Tarrant County / Bagsby,Local Health Department,,3212 Miller Ave,Fort Worth,Tarrant,3212 Miller Ave,76119,32.7133384796194,-97.2629872517841,0,0,0,0,200,(817) 531-6722,,,02/06/2021      ,20:02:32        ,-97.262987,32.713338
1741,Dept of Public Health - Tarrant County / Northwest Public Health Center,Local Health Department,,3800 Adam Grubb,Fort Worth,Tarrant,3800 Adam Grubb,76135,32.8104364960918,-97.435982933777,0,0,0,0,200,(817) 238-4441,,,02/06/2021      ,20:03:47        ,-97.435983,32.810436
1742,Frontera Healthcare-Brady,Other,,,Brady,Mcculloch,2205 S Bridge St Ste 300,76825,31.110567,-99.334246,0,0,0,0,800,,,,03/04/2021      ,17:03:45        ,-99.334246,31.110567
1743,Frontera Healthcare Network Mason Clinic,Community Clinic,,216 E College,Mason,Mason,216 E College,76856,30.7439074715339,-99.2287311699375,0,0,0,0,600,(325) 347-5926,http://www.fronterahn.org/,,03/05/2021      ,16:05:29        ,-99.228731,30.743907
1744,Dept of Public Health - Hidalgo County / Weslaco,Local Health Department,,1901 N Bridge Ave,Weslaco,Hidalgo,1901 N Bridge Ave,78599,26.1777495435336,-97.9830005662441,0,0,0,0,200,(956) 968-7541,https://tx-hidalgocounty.civicplus.com/index.aspx?nid=1032,,03/08/2021      ,08:19:08        ,-97.983001,26.17775
1745,Frontera Clinicmenard,Other,,119 S Ellis,Menard,Menard,119 S Ellis,76859,30.908626,-99.787372,0,0,0,0,400,,,,03/03/2021      ,10:46:28        ,-99.787372,30.908626
1746,Dept of Public Health - Hidalgo County / Hidalgo,Local Health Department,,702 E Texano,Hidalgo,Hidalgo,702 E Texano,78557,26.1039771308503,-98.2550795488793,0,0,0,0,200,(956) 383-6221,http://www.hchd.org/,,02/09/2021      ,04:53:00        ,-98.25508,26.103977
1747,Dept of Public Health - Hardin County / Kountze,Local Health Department,,"1135 Redwood St, Kountze, TX 77625",Kountze,Hardin,1135 Redwood,77625,30.3671804863807,-94.314720823576,0,5000,0,5000,3400,(409) 246-5188,http://www.co.hardin.tx.us/,,03/08/2021      ,07:46:09        ,-94.314721,30.36718
1748,Dept of Public Health - Fort Bend County / Katy,Local Health Department,,22333 Grand Corner Dr,Katy,Fort Bend,22333 Grand Corner Dr,77494,29.7027271984626,-95.7717311269472,0,0,0,0,200,(281) 342-6414,http://www.fortbendcountytx.gov/index.aspx?page=795,,02/25/2021      ,10:43:38        ,-95.771731,29.702727
1749,Dept of Public Health - Nolan County / Sweetwater,Local Health Department,,301 E 12th Street,Sweetwater,Nolan,301 E 12th Street,79556,32.4785188124139,-100.409836151067,0,0,0,0,2000,(325) 235-5463 ext. 1009,https://nolancountyhealth.com/,,02/06/2021      ,04:41:06        ,-100.409836,32.478519
1750,Dept of Public Health - El Paso County / Henderson Health Center,Local Health Department,,721 S Mesa St,El Paso,El Paso,721 S Mesa St,79901,31.7523403194511,-106.485089755843,0,0,0,0,500,(915) 212-4942,http://www.elpasotexas.gov/health/wic.asp,,03/08/2021      ,07:24:42        ,-106.48509,31.75234
1751,Dept of Public Health - Tarrant County / Southeast Public Health Center,Local Health Department,,536 W Randol Mill Rd,Arlington,Tarrant,536 W Randol Mill Rd,76011,32.750031904074,-97.1124003236282,0,0,0,0,200,(817) 321-4716,http://tarrantcounty.com/,,01/30/2021      ,19:36:41        ,-97.1124,32.750032
