OBJECTID,NAME,TYPE,TSA,STREET,CITY,COUNTY,ADDRESS,ZIP,LATITUDE,LONGITUDE,PFIZER_AVAILABLE,PFIZER_AVAILABLE2,MODERNA_AVAILABLE,MODERNA_AVAILABLE2,VACCINES_AVAILABLE,VACCINES_AVAILABLE2,Total_Available,Total_Shipped,PublicPhone,WEBSITE,RemoveRecord,LAST_UPDATE_VAC,LAST_UPDATE_TIME_VAC,x,y
1392,Walgreens Pharmacy 09739,Pharmacy,,203 N Mechanic St,El Campo,Wharton,203 N Mechanic St,77437,29.1972546834485,-96.2703494244583,0,0,0,0,0,0,0,100,(979) 543-8902,Walgreens.com/covid19vac,,01/26/2021      ,09:02:52        ,-96.270349,29.197255
1393,Town of Fairview,Other,,372 Town Place,Fairview,Collin,372 Town Place,75069,33.1321163,-96.6463992,0,0,0,10,0,10,10,200,,,,01/27/2021      ,08:36:45        ,-96.646399,33.132116
1394,Dept of Public Health - Comal County / New Braunfels,Local Health Department,,1297 Church Hill Drive,New Braunfels,Comal,1297 Church Hill Drive,78130,29.7107872452255,-98.1002031394246,0,0,525,165,525,165,690,1400,(830) 221-1150,http://www.co.comal.tx.us/health.htm,,01/26/2021      ,16:35:21        ,-98.100203,29.710787
1395,Amigos Pharmacy 503,Pharmacy,,112 North University Avenue,Lubbock,Lubbock,112 North University Avenue,79415,33.5991123894225,-101.870360962055,0,0,0,0,0,0,0,100,(806) 763-5908,https://local.pharmacy.amigosunited.com/tx/lubbock/112-n-university-ave.html,,01/26/2021      ,11:07:05        ,-101.870361,33.599112
1396,Town And Country Family Physicians,Medical Practice,,10497 Town And Country Way Ste 360,Houston,Harris,10497 Town And Country Way Ste 360,77024,29.7814282890146,-95.5556477996312,0,0,0,180,0,180,180,400,(713) 341-2100,http://townandcountryfamilyphysicians.com/,,01/27/2021      ,07:30:55        ,-95.555648,29.781428
1397,United Pharmacy 539,Pharmacy,,1414 West Wilson,Borger,Hutchinson,1414 West Wilson,79007,35.6583760565421,-101.410498154075,0,0,0,50,0,50,50,400,,,,01/27/2021      ,08:35:14        ,-101.410498,35.658376
1398,Tom Thumb Pharmacy 2554,Pharmacy,,3100 Independence Parkway,Plano,Collin,3100 Independence Parkway,75075,33.0390650094669,-96.7532324589569,0,0,0,0,0,0,0,300,(972) 596-4422,https://local.pharmacy.tomthumb.com/tx/plano/3100-independence-pkwy.html,,01/24/2021      ,00:17:05        ,-96.753232,33.039065
1399,Jps South Campus Clinic,Community Clinic,,2500 Circle Dr,Fort Worth,Tarrant,2500 Circle Dr,76119,32.676552977728,-97.2999215579128,0,0,190,0,190,0,190,300,(817) 702-7340,http://www.jpshealthnet.org/,,01/27/2021      ,09:27:29        ,-97.299922,32.676553
1400,Jps Health Connect,Community Clinic,,1400 South Main Street,Fort Worth,Tarrant,1400 South Main Street,76104,32.7288435663067,-97.3264472274585,0,0,80,0,80,0,80,100,(817) 702-1001,https://www.jpshealthnet.org/for_patients/low_cost_medical_care/eligibility_enrollment_centers,,01/27/2021      ,09:18:56        ,-97.326447,32.728844
1401,Jps Nw Health Center,Community Clinic,,401 Stribling Dr,Azle,Tarrant,401 Stribling Dr,76020,32.911037138156,-97.5398138899076,0,0,0,0,0,0,0,500,(817) 702-1100,http://www.jpshealthnet.org/location/northwestiona-reed-health-center,,01/27/2021      ,09:18:12        ,-97.539814,32.911037
1402,Jps Stop Six Clinic,Community Clinic,,3301 Stalcup Rd,Fort Worth,Tarrant,3301 Stalcup Rd,76119,32.7136716419814,-97.2378737347433,0,0,0,280,0,280,280,800,(817) 702-1100,https://jpshealthnet.org/locations/stop-six-walter-b-barbour-health-center,,01/27/2021      ,09:17:00        ,-97.237874,32.713672
1403,Jps Occupational Health,Other,,1350 South Main Street,Fort Worth,Tarrant,1350 South Main Street,76104,32.729291459,-97.3263113751342,0,0,0,0,0,0,0,5000,(817) 702-3431,https://www.jpshealthnet.org/locations/jpshospital,,01/27/2021      ,09:15:49        ,-97.326311,32.729291
1404,Jps Northeast Chc,Community Clinic,,3200 W Euless Blvd,Euless,Tarrant,3200 W Euless Blvd,76040,32.8158963345068,-97.1364694168497,0,0,0,1650,0,1650,1650,3800,(817) 702-1100,http://www.jpshealthnet.org/,,01/27/2021      ,09:15:01        ,-97.136469,32.815896
1405,Md Family Clinic,Medical Practice,,9709 Bruton Rd,Dallas,Dallas,9709 Bruton Rd,75217,32.7488075395809,-96.6551520380448,0,0,0,0,0,0,0,1000,(972) 579-7979,http://www.mdfamilyclinic.com/,,,,-96.655152,32.748808
1406,Center For Family Medicine Sherman,Medical Practice,,1906 Hwy 82 West,Sherman,Grayson,1906 Hwy 82 West,75092,33.6703174837698,-96.6301543310213,0,0,0,480,0,480,480,1000,(903) 892-8398,https://centerforfamilymedicine.com/,,01/26/2021      ,07:37:29        ,-96.630154,33.670317
1407,Huntsville Family Medicine Huntsville 2,Medical Practice,,123 Medical Park Ln Ste A,Huntsville,Walker,123 Medical Park Ln Ste A,77340,30.696689229718,-95.559503646758,0,0,0,250,0,250,250,600,(936) 291-2116,http://www.huntsvillefamilymed.com/,,01/27/2021      ,08:06:38        ,-95.559504,30.696689
1408,Walgreens Pharmacy 09040,Pharmacy,,2315 W Washington St,Stephenville,Erath,2315 W Washington St,76401,32.207585243605,-98.2301429930284,0,0,0,0,0,0,0,200,(254) 965-2587,Walgreens.com/covid19vac,,01/17/2021      ,10:47:41        ,-98.230143,32.207585
1409,United Pharmacy 516,Pharmacy,,4516 Old Jacksboro Hwy,Wichita Falls,Wichita,4516 Old Jacksboro Hwy,76302,33.8650860189763,-98.4944974903459,0,0,0,0,0,0,0,100,,,,01/24/2021      ,14:52:04        ,-98.494497,33.865086
1410,Your Family Healthcare,Medical Practice,,14310 Highway 6,Santa Fe,Galveston,14310 Highway 6,77517,29.3830453508455,-95.11924749013,0,0,0,0,0,0,0,100,(409) 316-9085,http://www.yourfamilyhealthcare.org/,,01/26/2021      ,09:45:08        ,-95.119247,29.383045
1411,Walgreens Pharmacy 05377,Pharmacy,,833 Sw Wilshire Blvd,Burleson,Johnson,833 Sw Wilshire Blvd,76028,32.5308123428983,-97.3385710163686,0,0,0,0,0,0,0,100,(817) 447-4172,https://www.walgreens.com/locator/walgreens-833+sw+wilshire+blvd-burleson-tx-76028/id=5377,,01/12/2021      ,15:33:55        ,-97.338571,32.530812
1412,YOAKUM COMMUNITY HOSPITAL,Hospital,S,1200 Carl Ramert Drive, Yoakum,Lavaca,"1200 Carl Ramert Drive, Yoakum, TX, 77995",77995,29.300673,-97.123626,0,0,200,0,200,0,200,0,(361) 293-2321,,,01/27/2021      ,08:48:49        ,-97.123626,29.300673
1413,The Immunization Clinic Stafford,Medical Practice,,3727 Greenbriar Dr Ste 403,Stafford,Fort Bend,3727 Greenbriar Dr Ste 403,77477,29.6325833172431,-95.565709134351,0,0,0,350,0,350,350,1000,(281) 313-7468,http://titers.org/,,01/26/2021      ,13:28:53        ,-95.565709,29.632583
1414,Helena H Liptakova Md Pllc,Medical Practice,,10870 Gateway Blvd N Ste B,El Paso,El Paso,10870 Gateway Blvd N Ste B,79924,31.9272406315091,-106.430666729077,0,0,0,270,0,270,270,600,(915) 751-5245,http://www.liptakovapediatrics.com/,,01/27/2021      ,08:24:23        ,-106.430667,31.927241
1415,Kroger Pharmacy 156,Pharmacy,,6322 Telephone Rd,Houston,Harris,6322 Telephone Rd,77087,29.6756243983634,-95.2899220657025,0,0,0,0,0,0,0,100,(713) 644-1815,http://www.kroger.com/stores/details/034/00156?cid=loc_03400156PP_gmb,,01/15/2021      ,14:05:11        ,-95.289922,29.675624
1416,Walgreens Pharmacy 05921,Pharmacy,,1050 E Us Highway 377,Granbury,Hood,1050 E Us Highway 377,76048,32.4351169506253,-97.7736362990801,0,0,0,0,0,0,0,100,(817) 578-3120,Walgreens.com/covid19vac,,01/12/2021      ,14:01:40        ,-97.773636,32.435117
1417,GALO A. RODARTE MD PA,Medical Practice,,ROBINSON AVE.,EL PASO,EL PASO,400 E. ROBINSON AVE STE A,79902,31.7773113774018,-106.500701551969,0,0,0,0,0,0,0,200,,,,01/26/2021      ,17:02:07        ,-106.500702,31.777311
1418,HEREFORD PHARMACY,Pharmacy,,809 S 25 Mile Ave,Hereford,Deaf Smith,809 S 25 Mile Ave,79045,34.820489611554,-102.406077688264,0,0,0,0,0,0,0,100,,,,01/26/2021      ,10:37:50        ,-102.406078,34.82049
1419,UT HEALTH - CARTHAGE,Hospital,G,409 Cottage Rd, Carthage,Panola,"409 Cottage Rd, Carthage, TX, 75633",75633,32.167099,-94.346034,0,0,0,0,0,0,0,100,(903) 693-3841,,,01/27/2021      ,07:57:03        ,-94.346034,32.167099
1420,Connally Memorial Family Practice Main,Community Clinic,,497 10th Street Suite 101,Floresville,Wilson,497 10th Street Suite 101,78114,29.1597535652613,-98.1736485605787,0,0,0,0,0,0,0,500,(830) 393-1400,http://www.connallymmc.org/,,01/26/2021      ,09:27:12        ,-98.173649,29.159754
1421,CONNALLY MEMORIAL MEDICAL CENTER,Pharmacy,P,499 10th St,Floresville,Wilson,499 10th St,78114,29.1597041763177,-98.1735494724352,0,0,0,400,0,400,400,800,(830) 393-1400,http://www.connallymmc.org/,,01/26/2021      ,09:25:06        ,-98.173549,29.159704
1422,Gonzaba Medical Group Woodlawn Clinic,Medical Practice,,902 Bandera Rd,San Antonio,Texas,902 Bandera Rd,78228,29.4569308634182,-98.5544979193035,0,0,0,810,0,810,810,2000,,,,01/25/2021      ,08:14:12        ,-98.554498,29.456931
1423,UT HEALTH - HENDERSON,Hospital,G,300 Wilson Street, Henderson,Rusk,"300 Wilson Street, Henderson, TX, 75652",75652,32.161635,-94.796404,0,0,0,0,0,0,0,200,(903) 657-7541,,,01/21/2021      ,10:01:12        ,-94.796404,32.161635
1424,Walgreens Pharmacy 06501,Pharmacy,,2601 S Greorgia,Amarillo,Randall,2601 S Greorgia,79109,35.1850170014356,-101.866202448432,0,0,0,0,0,0,0,100,(203) 752-9893,Walgreens.com/covid19vac,,01/13/2021      ,14:49:28        ,-101.866202,35.185017
1425,Arlington Fire Department,Vaccine Hub,,620 W Division St,Arlington,Tarrant,620 W Division St,76011,32.73910246917,-97.1148560089594,0,0,4640,80,4640,80,4720,25500,817-248-6299 Option 7,www.tarrantcounty.com/COVIDshot,,01/27/2021      ,09:09:23        ,-97.114856,32.739102
1426,THOP - SIERRA CAMPUS,Pharmacy,I,1625 Medical Center Dr,El Paso,El Paso,1625 Medical Center Dr,79902,31.777678938479,-106.479693151303,0,0,0,110,0,110,110,1600,(915) 747-4000,https://www.thehospitalsofprovidence.com/locations/detail/sierra-campus/?utm_campaign=gmb_listings_mgmt&utm_source=gmb-thop-sierra-campus&utm_medium=google-local,,01/26/2021      ,14:38:32        ,-106.479693,31.777679
1427,Walgreens Pharmacy 10231,Pharmacy,,1055 E Main St,Alice,Jim Wells,1055 E Main St,78332,27.7508148819912,-98.0650328276982,0,0,0,0,0,0,0,200,(361) 664-2498,Walgreens.com/covid19vac,,01/14/2021      ,08:14:44        ,-98.065033,27.750815
1428,Austin Regional Clinic Leander,Medical Practice,,901 Crystal Falls Pkwy Ste 103,Leander,Williamson,901 Crystal Falls Pkwy Ste 103,78641,30.5533826760391,-97.8547270541214,0,0,0,440,0,440,440,1500,(512) 259-2198,https://www.austinregionalclinic.com/clinics/arc-leander?utm_source=online-directory&utm_campaign=yext&utm_content=location-le,,01/27/2021      ,07:55:59        ,-97.854727,30.553383
1429,Harvest Drug And Gift Wichita Falls 4,Pharmacy,,4426 Kell Blvd,Wichita Falls,Wichita,4426 Kell Blvd,76309,33.8765767700396,-98.5570010070489,0,0,0,0,0,0,0,500,(940) 692-7081,http://harvestdrugandgift.com/,,01/26/2021      ,14:30:42        ,-98.557001,33.876577
1430,Austin Regional Clinic Round Rock,Medical Practice,,940 Hesters Crossing Rd,Round Rock,Williamson,940 Hesters Crossing Rd,78681,30.4844565133027,-97.6891985152333,0,0,0,80,0,80,80,600,(512) 244-9024,https://www.austinregionalclinic.com/clinics/arc-round-rock?utm_source=online-directory&utm_campaign=yext&utm_content=location-rr,,01/27/2021      ,06:52:06        ,-97.689199,30.484457
1431,Chapman Pharmacy,Pharmacy,,108 E 5th St,Rusk,Cherokee,108 E 5th St,75785,31.7949526368288,-95.1503053163679,0,0,0,100,0,100,100,500,,,,01/19/2021      ,11:22:08        ,-95.150305,31.794953
1432,Bellaire Dermatology Associates Pa,Medical Practice,,6565 West Loop South,Bellaire,Harris,6565 West Loop South,77401,29.7097233497883,-95.4595793296119,0,0,0,120,0,120,120,1300,(713) 661-4383,https://www.bellairedermatology.com/,,01/27/2021      ,07:38:10        ,-95.459579,29.709723
1433,Magnolia Pharmacy,Pharmacy,,18230 Fm 1488 Rd Ste 100,Magnolia,Montgomery,18230 Fm 1488 Rd Ste 100,77354,30.2162282732753,-95.7481135776875,0,0,0,390,0,390,390,1000,(281) 356-9089,https://www.mygnp.com/pharmacies/magnolia-pharmacy-magnolia-tx-77354/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=4525448,,01/27/2021      ,06:13:20        ,-95.748114,30.216228
1434,Berg Minigutti Pllc,Medical Practice,,8000 Eldorado Pkwy,Mckinney,Collin,8000 Eldorado Pkwy,75070,33.1755025699623,-96.7228553522018,0,0,0,10,0,10,10,1200,(972) 464-2510,,,01/26/2021      ,08:53:18        ,-96.722855,33.175503
1435,Texas A And M University Health,Other,,6300 Ocean Dr,Corpus Christi,,"6300 Ocean Dr, Corpus Christi, TX 78412",78412,27.71537,-97.32324,0,0,0,0,0,0,0,100,(361) 825-5700,,,01/26/2021      ,09:58:00        ,-97.32324,27.71537
1436,BAYLOR SCOTT WHITE MC - IRVING,Hospital,E,1901 N Macarthur Blvd,Irving,Dallas,1901 N Macarthur Blvd,75061,32.8349450057535,-96.95924748525,0,66,0,0,0,66,66,1950,(972) 579-8100,https://www.bswhealth.com/locations/irving/?y_source=1_MTM0MTE3MDAtNzE1LWxvY2F0aW9uLndlYnNpdGU=,,01/26/2021      ,11:45:08        ,-96.959247,32.834945
1437,FISHER CO. HOSPITAL DISTRICT,Hospital,D,774 TX-70,ROTAN,Fisher,774 TX-70,79546,32.834,-100.43599,0,0,0,0,0,0,0,200,(325) 735-2256,http://www.fishercountyhospital.com/,,01/27/2021      ,07:52:22        ,-100.43599,32.834
1438,Texas Childrens Hospital Main ,Hospital,Q,6621 Fannin St,Houston,Harris,"6621 Fannin St, Houston, TX, 77030",77030,29.704584,-95.40466,8543,6798,630,1100,9173,7898,17071,32725,(832) 824-1000,https://www.texaschildrens.org/covidvaccine,,01/27/2021      ,08:20:52        ,-95.40466,29.704584
1439,International Travel Solutions - Plano,Medical Practice,,4700 Dexter Dr #300,Plano,Collin,4700 Dexter Dr #300,75093,33.018257521567,-96.7904116477773,0,0,0,452,0,452,452,1000,(469) 241-1954,http://passporthealthusa.com/,,01/26/2021      ,07:47:01        ,-96.790412,33.018258
1440,Salinas Pharmacy,Pharmacy,,1022 S F St,Harlingen,Cameron,1022 S F St,78550,26.1825820040808,-97.7021674987405,0,0,0,0,0,0,0,100,(956) 399-5501,,,01/26/2021      ,09:17:43        ,-97.702167,26.182582
1441,Sandknop Health Group,Medical Practice,,1005 W Ralph Hall Pkwy Ste 221,Rockwall,Rockwall,1005 W Ralph Hall Pkwy Ste 221,75032,32.8867470114025,-96.4706376177164,0,0,0,0,0,0,0,1000,(972) 771-9000,http://www.sandknophealth.com/,,01/18/2021      ,09:54:00        ,-96.470638,32.886747
1442,Kelseyseybold Main Campus,Medical Practice,,2727 West Holcombe Blvd,Houston,Harris,2727 West Holcombe Blvd,77025,29.7060425345347,-95.4216699932803,0,0,0,410,0,410,410,1500,(713) 442-0000,https://www.kelsey-seybold.com/find-a-location/main-campus,,01/27/2021      ,07:50:22        ,-95.42167,29.706043
1443,Wellbridge Greater Dallas (Plano),Hospital,E,4301 Mapleshadeln,Plano,Collin,4301 Mapleshadeln,75093,33.0054230256964,-96.7773720048262,0,0,0,0,0,0,0,100,(972) 596-5445,https://www.kindredhealthcare.com/locations/behavioral-health/wellbridge-dallas,,01/26/2021      ,09:00:15        ,-96.777372,33.005423
1444,Trinity Apothecary,Pharmacy,,2501 E Hebron Pkwy Suite 100b,Carrollton,Denton,2501 E Hebron Pkwy Suite 100b,75010,33.0243180154819,-96.8593678187281,0,0,0,10,0,10,10,200,(972) 492-2151,http://www.trinityapothecary.com/,,01/26/2021      ,17:58:28        ,-96.859368,33.024318
1445,South Tx Family Planning and Health Corp - Rockport,Community Clinic,,2871 Highway 35 North,Rockport,Aransas,"2871 Highway 35 North, Rockport, TX, USA",78382,28.0566934,-97.0420931,0,0,0,0,0,0,0,900,(361) 855-7333,http://www.stfphc.org/,,01/27/2021      ,06:42:42        ,-97.042093,28.056693
1446,South Tx Family Planning And Health Corp - Robstown,Other,,515 Pat Shutter St Suite 121,Robstown,,515 Pat Shutter St Suite 121,78380,27.7876991197623,-97.680477192279,0,0,0,10,0,10,10,500,(361) 387-6996,http://www.stfphc.org/robstown.html,,01/27/2021      ,06:43:28        ,-97.680477,27.787699
1447,Uhs Kenwood Clinic,Community Clinic,,302 Dora,San Antonio,Bexar,302 Dora,78212,29.4743524815301,-98.4960919797868,0,0,0,0,0,0,0,100,(210) 358-8255,http://www.universityhealthsystem.com/locations/kenwood-clinic,,01/22/2021      ,07:54:44        ,-98.496092,29.474352
1448,Cumberland Surgical Hospital,Hospital,,5330 North Loop 1604 West,San Antonio,Bexar,"5330 North Loop 1604 West, San Antonio, TX, USA",78249,29.567119,-98.605723,0,0,90,0,90,0,90,200,(210) 877-8000,https://www.psnaffiliates.com/,,01/19/2021      ,06:36:30        ,-98.605723,29.567119
1449,We Are Blood,Other,,4300 N Lamar Blvd,Austin,Travis,4300 N Lamar Blvd,78756,30.3115594341939,-97.7391930472754,0,0,0,160,0,160,160,400,(512) 206-1266,https://weareblood.org/,,01/26/2021      ,08:50:41        ,-97.739193,30.311559
1450,BIS Community Clinic,Community Clinic,,Highway 90 North,Bedias,Grimes,22140 State Highway 90 North,77831,30.7746912,-95.9497026,0,0,0,0,0,0,0,100,,,,01/20/2021      ,05:42:41        ,-95.949703,30.774691
1451,Clinica Mi Doctor,Medical Practice,,8112 Spring Valley Rd,Dallas,Dallas,8112 Spring Valley Rd,75240,32.9398224795888,-96.7662703417084,0,0,0,360,0,360,360,1000,(817) 566-0505,http://www.clinicasmidoctor.com/,,01/26/2021      ,08:39:40        ,-96.76627,32.939822
1452,DeliverIt Pharmacy Sugar Land,Pharmacy,,13303 W Airport Blvd,Sugar Land,Fort Bend,"13303 West Airport Boulevard, Sugar Land, TX, USA",77478,29.6503351,-95.6175814,0,0,0,0,0,0,0,200,(281) 277-1071,https://www.deliveritpharmacy.com/,,01/27/2021      ,08:39:53        ,-95.617581,29.650335
1453,Walgreens Pharmacy 05960,Pharmacy,,1103 W Round Grove Rd,Lewisville,Denton,1103 W Round Grove Rd,75067,33.0063975057595,-97.0200499785226,0,0,0,0,0,0,0,100,(214) 488-8680,Walgreens.com/covid19vac,,01/12/2021      ,07:52:18        ,-97.02005,33.006398
1454,Walgreens Pharmacy 04113,Pharmacy,,1620 S Gordon St,Alvin,Brazoria,1620 S Gordon St,77511,29.4096249944575,-95.2436874877866,0,0,0,0,0,0,0,100,,,,01/20/2021      ,11:57:48        ,-95.243687,29.409625
1455,Montgomery County Mental Health Treatment Facility,Hospital,,700 Hilbig,Conroe,Montgomery,700 Hilbig,77301,30.3358099983706,-95.4450730213174,0,0,320,140,320,140,460,600,(936) 522-4200,http://www.correctcarers.com/mcmhtf/,,01/26/2021      ,14:44:16        ,-95.445073,30.33581
1456,Walgreens Pharmacy 07645,Pharmacy,,3030 Main St,Frisco,Denton,3030 Main St,75033,33.1532874671526,-96.8646394353661,0,0,0,0,0,0,0,100,(201) 664-4250,Walgreens.com/covid19vac,,01/12/2021      ,06:49:08        ,-96.864639,33.153287
1457,Walgreens Pharmacy 09721,Pharmacy,,1481 E Main St,Midlothian,Ellis,1481 E Main St,76065,32.4738038761886,-96.9763364256249,0,0,0,0,0,0,0,100,(972) 723-8408,Walgreens.com/covid19vac,,01/12/2021      ,12:19:53        ,-96.976336,32.473804
1458,Healthcare Associates Of Irving Llp - Coppell,Medical Practice,,546 E Sandy Lake Rd,Coppell,Dallas,546 E Sandy Lake Rd,75019,32.9695741287293,-96.9771886975398,0,0,0,200,0,200,200,400,(972) 258-7499,https://healthcareassociates.com/location/flagship-office/,,01/22/2021      ,14:35:36        ,-96.977189,32.969574
1459,Walgreens Pharmacy 04875,Pharmacy,,3033 S 14th St,Abilene,Taylor,3033 S 14th St,79605,32.4322124954461,-99.7588879707078,0,0,0,0,0,0,0,100,(325) 795-1440,https://www.walgreens.com/locator/walgreens-3033+s+14th+st-abilene-tx-79605/id=4875,,01/14/2021      ,12:55:50        ,-99.758888,32.432212
1460,Walgreens Pharmacy 05612,Pharmacy,,3320 Bell St,Amarillo,Potter,3320 Bell St,79106,35.1770354598654,-101.902346304573,0,0,0,0,0,0,0,100,(806) 468-6150,Walgreens.com/covid19vac,,01/24/2021      ,08:41:03        ,-101.902346,35.177035
1461,Walgreens Pharmacy 04719,Pharmacy,,5297 State Highway 121,The Colony,Denton,5297 State Highway 121,75056,33.0719948248344,-96.8768378705145,0,0,0,0,0,0,0,100,(469) 384-2220,https://www.walgreens.com/locator/walgreens-5297+state+highway+121-the+colony-tx-75056/id=4719,,01/13/2021      ,08:04:21        ,-96.876838,33.071995
1462,Walgreens Pharmacy 04587,Pharmacy,,2360 Justin Rd,Highlands,Denton,2360 Justin Rd,75077,33.0725447615016,-97.0615064525332,0,0,0,0,0,0,0,100,(972) 966-0526,https://www.walgreens.com/locator/walgreens-2360+justin+rd-highland+village-tx-75077/id=4587,,01/11/2021      ,19:44:08        ,-97.061506,33.072545
1463,Walgreens Pharmacy 04014,Pharmacy,,1804 E Hebron Pkwy,Carrollton,Denton,1804 E Hebron Pkwy,75010,33.024623032205,-96.8864038013324,0,0,0,0,0,0,0,100,(972) 939-1977,https://www.walgreens.com/locator/walgreens-1804+e+hebron+pkwy-carrollton-tx-75010/id=4014,,01/12/2021      ,12:42:07        ,-96.886404,33.024623
1464,Walgreens Pharmacy 03917,Pharmacy,,922 E King Ave,Kingsville,Kleberg,922 E King Ave,78363,27.5157493527587,-97.8567087547186,0,0,0,0,0,0,0,100,(361) 221-9714,https://www.walgreens.com/locator/walgreens-922+e+king+ave-kingsville-tx-78363/id=3917,,01/26/2021      ,11:10:40        ,-97.856709,27.515749
1465,Walgreens Pharmacy 13010,Pharmacy,,2205 Se 34th Ave,Amarillo,Potter,2205 Se 34th Ave,79103,35.1784775243973,-101.812481992791,0,0,0,0,0,0,0,100,(806) 373-1452,Walgreens.com/covid19vac,,01/13/2021      ,09:06:10        ,-101.812482,35.178478
1466,Healthcare Associates Of Irving Llp - Haslet,Medical Practice,,1205 Avondale Haslet Rd,Haslet,Tarrant,1205 Avondale Haslet Rd,76052,32.9689492159377,-97.3837403382099,0,0,50,100,50,100,150,200,(972) 258-7499,https://healthcareassociates.com/location/flagship-office/,,01/22/2021      ,14:49:13        ,-97.38374,32.968949
