OBJECTID,NAME,TYPE,TSA,STREET,CITY,COUNTY,ADDRESS,ZIP,LATITUDE,LONGITUDE,PFIZER_AVAILABLE,MODERNA_AVAILABLE,JJ_AVAILABLE,VACCINES_AVAILABLE,Total_Shipped,PublicPhone,WEBSITE,RemoveRecord,LAST_UPDATE_VAC,LAST_UPDATE_TIME_VAC,x,y
1249,Victoria Fire Department,Other,,1703 E Airline,Victoria,Victoria,1703 E Airline,77901,28.821312118704,-96.9869257030016,0,0,0,0,400,3614853450,http://www.victoriatx.org/,,03/25/2021      ,08:19:52        ,-96.986926,28.821312
1250,Miranda O Ramirez Md,Other,,3608 PRESTON RD,PLANO ,COLLIN,3608 PRESTON RD STE 125 PLANO 75093,75093,33.0472564301127,-96.792211502363,0,0,0,0,100,+19723120440,,,03/26/2021      ,09:34:03        ,-96.792212,33.047256
1251,Pain Management,Other,,Lamar Ave,Paris,Lamar,4650 Lamar Ave Paris 75462,75462,33.6615275582807,-95.4969341605827,0,0,0,0,100,903-785-3400,,,03/22/2021      ,08:53:21        ,-95.496934,33.661528
1252,Quality Pleasanton Llc,Other,,2106 W Oaklawn Rd,Pleasanton,Atascosa,2106 W Oaklawn Rd,78064,28.9409360832104,-98.5118732725449,0,0,0,0,1000,210-523-2273,https://www.qualityurgentcareofamerica.com/,,03/24/2021      ,07:40:42        ,-98.511873,28.940936
1253,Peoples Pharmacy #1,Pharmacy,,, Austin,,4018 N Lamar Blvd,78756,,,0,0,0,0,100,,,,03/18/2021      ,10:36:32        ,,
1254,Red River Family Practice,Other,,900 E 30TH ST STE 300 AUSTIN 78705,AUSTIN,Travis,900 E 30TH ST STE 300 AUSTIN 78705,78705,30.2890611922023,-97.7250317600801,0,0,0,0,100,(512) 476-6555,,,03/24/2021      ,00:00:00        ,-97.725032,30.289061
1255,Hope Community Medicine - Center,Community Clinic,,620 Tenaha St,Center,Shelby,"620 Tenaha St, Center, Texas 75935",75935,31.8050003805221,-94.1876256904507,0,0,0,0,1200,(936) 598-2716,https://hope-community-medicine.business.site/,,03/29/2021      ,06:40:02        ,-94.187626,31.805
1256,HOUSTON PHYSICIANS HOSPITAL,Hospital,Q,333 N. Texas Ave,Webster,Harris,"333 N. Texas Ave, Webster, Texas 77598",77598,29.534098,-95.126018,0,0,0,0,800,(281) 957-6058,https://www.houstonphysicianshospital.com/,,03/27/2021      ,10:26:36        ,-95.126018,29.534098
1257,Huntsville Family Medicine Huntsville 2,Medical Practice,,123 Medical Park Ln Ste A,Huntsville,Walker,"123 Medical Park Ln Ste A, Huntsville, Texas 77340",77340,30.696689229718,-95.559503646758,0,0,0,0,5700,(936) 291-2116,http://www.huntsvillefamilymed.com/,,03/29/2021      ,07:46:53        ,-95.559504,30.696689
1258,Hillside Family Health Clinic Pa,Medical Practice,,7130 Bell St,Amarillo,Randall,"7130 Bell St,  Amarillo, Texas 79109",79109,35.134605595439,-101.901970879129,0,0,0,0,1200,(806) 373-4010,http://hfhcamarillo.com/,,03/29/2021      ,07:36:36        ,-101.901971,35.134606
1259,Highland Village Fire Department,Other,,1200 Highland Village Rd,Lewisville,Denton,"1200 Highland Village Rd, Lewisville, Texas 75077",75077,33.0846339804514,-97.0545395822518,0,0,0,0,200,(972) 317-0890,http://www.highlandvillage.org/,,03/24/2021      ,07:48:29        ,-97.05454,33.084634
1260,I27 Medical Center,Other,,4105 I27,Lubbock,Lubbock,"4105 I-27, Lubbock, TX 79404",79404,33.5565498,-101.843843,0,0,0,0,600,(806) 762-2633,umchealthsystem.com,,03/24/2021      ,07:06:11        ,-101.843843,33.55655
1261,Hospice Austin,Other,,4107 Spicewood Springs Rd,Austin,Travis,"4107 Spicewood Springs Rd, Austin, Texas 78759",78759,30.368749,-97.754353,0,0,0,0,500,5123424700,hospiceaustin.org,,03/24/2021      ,08:05:47        ,-97.754353,30.368749
1262,Highrise Health Pllc Dba Vertical Healt,Medical Practice,,3624 Oak Lawn Avenue,Dallas,Dallas,"3624 Oak Lawn Avenue, Dallas, Texas 75219",75219,32.8133001657264,-96.803925706448,0,0,0,0,200,361-542-1029,,,03/24/2021      ,06:23:48        ,-96.803926,32.8133
1263,Md Kids Pediatrics Lake Highlands,Medical Practice,,8330 Abrams,Dallas,Dallas,"8330 Abrams, Dallas, Texas 75243",75243,32.8948369728842,-96.7398549414889,0,0,0,0,400,(214) 342-4400,http://mdmedicalgroup.us/,,03/24/2021      ,17:01:24        ,-96.739855,32.894837
1264,Innate Medical Solution,Medical Practice,,749 N Waldrip,Grand Saline,Van Zandt,"749 N Waldrip, Grand Saline, Texas 75140",75140,32.6804459307712,-95.7218185053504,0,0,0,0,700, (903) 781-3160    (972) 938-7319  ,http://www.innatemedicalsolutions.com/,,03/24/2021      ,07:47:38        ,-95.721819,32.680446
1265,hometown healthcare LLC,Other,,205 North Commerce Street,Dilley,Frio,"205 North Commerce Street, Dilley, Texas 78017",78017,28.670551445327,-99.168484565033,0,0,0,0,100,(830) 965-4466,,,03/25/2021      ,08:28:07        ,-99.168485,28.670551
1266,Hometown Healthcare Pearsall,Community Clinic,,404 E San Marcos St,Pearsall,Texas,"404 E San Marcos St, Pearsall, Texas 78061",78061,28.89057,-99.0940682,0,0,0,0,100,(830) 334-3336,HTHCPEARSALL@gmail.com,,03/24/2021      ,06:18:26        ,-99.094068,28.89057
1267,Hope Community Medicine - San Augustine,Community Clinic,,109 E Main St,San Augustine,San Augustine,"109 E Main St, San Augustine, Texas 75972",75972,31.5293677810251,-94.1092439154672,0,280,80,360,1300,(936) 275-4420,http://www.hcmtx.org/,,03/29/2021      ,07:59:06        ,-94.109244,31.529368
1268,Holmsten Family Occupational Medicine,Medical Practice,,7545 S Braeswood,Houston,Harris,"7545 S Braeswood, Houston, Texas 77071",77071,29.6754845043995,-95.509887428726,0,0,0,0,200,(713) 777-3131,https://premiercare.net/,,03/24/2021      ,12:21:56        ,-95.509887,29.675485
1269,Industrial Health Works,Medical Practice,,6201 South Cage Blvd,Pharr,Hidalgo,"6201 South Cage Blvd, Pharr, Texas 78577",78577,26.1341456042847,-98.1941647794836,0,0,0,0,200,(956) 609-8230,http://www.industrialfamilyclinic.com/,,03/24/2021      ,10:09:15        ,-98.194165,26.134146
1270,Hometown Pediatrics,Medical Practice,,1595 Lake Front Cir,Spring,Montgomery,"1595 Lake Front Cir, Spring, Texas 77380",77380,30.1706524752874,-95.4629669596734,0,0,0,0,300, (281) 292-8980,https://www.hometownpediatrics.com/,,03/24/2021      ,13:12:07        ,-95.462967,30.170652
1271,Hope Community Medicine-Tenaha,Community Clinic,,157 Wall St,Tenaha,Shelby,"157 Wall Street, Tenaha, Texas 75974",75974,31.94432,-94.245076,0,0,0,0,500,(936) 248-4673,,,03/29/2021      ,07:45:45        ,-94.245076,31.94432
1272,Castle Hills family practice,Medical Practice,P,"2277 NW Military Hwy, Suite 100",San Antonio,Bexar,"2277 NW Military Hwy, Suite 100",78213,29.5377115480858,-98.5261061403116,0,0,0,0,300,(210) 549-4400,,,03/27/2021      ,09:46:16        ,-98.526106,29.537712
1273,Hometown Healthcare Orange Grove,Other,U,101 S Eugenia St,Orange Grove,Jim Wells,101 S Eugenia St Orange Grove 78372,78372,27.957496,-97.938573,0,0,0,0,300,,,,03/24/2021      ,06:16:37        ,-97.938573,27.957496
1274,AMG Providence Hewitt,Community Clinic,,729 Sun Valley Boulevard,Hewitt,McLennan,729 Sun Valley Boulevard,76643,31.4605183,-97.1747559,0,0,0,0,100,,,,03/26/2021      ,14:32:51        ,-97.174756,31.460518
1275,Tenet Hospitals Limited Dba The Hospitals Of Providence Transmountain Campus,Hospital,,2000 Transmountain Road,El Paso,El Paso,"2000 Transmountain Road, El Paso, TX 79911",79911,31.904485,-106.56455,0,0,0,0,800,(915) 877-8136,https://www.thehospitalsofprovidence.com/locations/detail/transmountain-campus/?utm_campaign=gmb_listings_mgmt&utm_source=gmb-thop-transmountain-campus&utm_medium=google-local,,03/10/2021      ,08:52:26        ,-106.56455,31.904485
1276,Providence Family Health Clinic Sanger Ave ,Medical Practice,,6614 Sanger Ave,Waco,McLennan,6614 Sanger Avenue,76710,31.5197856,-97.1978605,0,0,50,50,100,,,,03/27/2021      ,09:24:17        ,-97.19786,31.519786
1277,SAN LUCAS FAMILY HEALTH CLINIC,Medical Practice,,1720 PECAN BLVD,McAllen,hidalgo,1720 Pecan Blvd,78501,26.2189978110693,-98.2357400088737,0,0,0,0,1100,(956) 702-7108,,,03/12/2021      ,16:49:38        ,-98.23574,26.218998
1278,Kagan Pediatrics,Medical Practice,,,PEARLAND,Brazoria,10905 MEMORIAL HERMANN DR,77584,29.5621312,-95.3894562,0,0,0,0,100,(713) 436-9200,,,03/15/2021      ,00:00:00        ,-95.389456,29.562131
1279,Kelsey Seybold Clinic - Cypress,Community Clinic,,13105 Wortham Center Drive,Houston,Harris,13105 Wortham Center Drive,77065,29.9195063430365,-95.6149808663704,0,0,0,0,100,713-442-4000,,,03/22/2021      ,10:11:43        ,-95.614981,29.919506
1280,Valu Rite Pharmacy,Pharmacy,,709 Woodrow Wilson Ray Cir,Bridgeport,Wise,709 Woodrow Wilson Ray Circle,76426,33.2221782,-97.760303,0,0,0,0,300,(940) 683-2950,valurite_pharmacy@yahoo.com,,03/17/2021      ,00:00:00        ,-97.760303,33.222178
1281,Community care Hornsby Bend Health Center,Community Clinic,,14312 Hunters Bend Rd,Austin,Texas,14312 Hunters Bend Rd,78725,30.2462659,-97.5826446,0,0,0,0,500,512-978-8881,https://communitycaretx.org/locations/hornsby-bend-health-center.html,,03/29/2021      ,07:43:09        ,-97.582645,30.246266
1282,Health Scripts Specialty Pharmacy,Pharmacy,,,Spring,Harris,8344 Spring Cypress Rd,77379,30.0379684135639,-95.5512797230587,0,0,0,0,100,(832) 813-5085,https://www.healthscriptstx.com/,,03/18/2021      ,12:25:33        ,-95.55128,30.037968
1283,Atascosa County EMS,Other,,Main St, Jourdanton ,Atascosa,915 Main St,78026,,,0,300,0,300,3300,830-769-2702,,,03/24/2021      ,08:44:35        ,,
1284,University Of Houston Student Health Ce,Other,,4849 Calhoun,Houston,Harris,4849 Calhoun St,77204,,,0,0,0,0,1000, (713) 743-5151,https://myhealth.uh.edu,,03/08/2021      ,00:00:00        ,,
1285,Shadow Creek Pharmacy,Pharmacy,,11710 Broadway St,Pearland,Brazoria,11710 Broadway Street,77584,29.5546384,-95.4016041,0,0,0,0,100,,,,03/28/2021      ,21:59:55        ,-95.401604,29.554638
1286,Preston Road Pharmacy,Pharmacy,,Preston Road,Dallas,Dallas,6901 Preston Road,75205,33.0674632,-96.7980105,0,0,0,0,100,(214) 521-9991,CONTACT@PRESTONROADPHARMACY.COM,,03/29/2021      ,07:55:54        ,-96.79801,33.067463
1287,Westmoreland Adult Outpatient Clinic ,Community Clinic,,1350 N Westmoreland Rd,Dallas,Dallas,1350 North Westmoreland Road,75211,32.7636895,-96.8718755,0,0,0,0,100,(214) 689-5180,,,03/19/2021      ,16:59:11        ,-96.871875,32.76369
1288,North Houston Surgical Hospital Llc,Hospital,Q,20635 Kuykendahl Road, Spring,Harris,"20635 Kuykendahl Road, Spring, TX, 77379",77379,30.07108,-95.511715,0,0,0,0,500,(832) 210-2602,https://www.springhospital.com/,,03/19/2021      ,15:07:35        ,-95.511715,30.07108
1289,Phillips 66 Health Services Old Ocean,Other,,8189 Old FM 524,Old Ocean,Brazoria,8189 Old FM 524,77463,29.0794548,-95.7490238,0,0,0,0,300,,,,03/18/2021      ,08:35:00        ,-95.749024,29.079455
1290,Jacobs Family Pharmacy,Pharmacy,,,Brownwood,Brown,2701 Austin Ave,76801,31.6950313518819,-98.9666626660521,0,0,0,0,100,(325) 646-1100 ,http://jacobsfamilypharmacy.com/,,03/13/2021      ,14:00:37        ,-98.966663,31.695031
1291,Moulton Community Clinic,Medical Practice,,,Moulton,Lavaca,100 S. Pecan,77975,29.5742669653105,-97.1483801878979,0,0,0,0,100,,,,03/26/2021      ,08:19:02        ,-97.14838,29.574267
1292,"The Children's Clinic of Dimmit and Zavala, P.A. - Location # 2",Medical Practice,,Veterans Avenue,Crystal City,Zavala,"1313 Veterans Avenue, Suite C",78839,28.68927,-99.8324966,0,0,0,0,200,830-374-4436,,,03/26/2021      ,17:06:50        ,-99.832497,28.68927
1293,UNITED REGIONAL HOSPITAL,Hospital,C,1600 11th Street,Wichita Falls,Wichita,1600 11th Street,76301,33.9024135255732,-98.5013228741015,0,0,0,0,6100,(940) 764-7000,http://www.unitedregional.org/,,03/28/2021      ,14:18:35        ,-98.501323,33.902414
1294,"Robert Morales MD, PA",Medical Practice,,1305 S 14th street,Kingsville,Kleberg,1305 S 14th Street,78363,27.5055973697437,-97.8562536284027,0,0,0,0,100,(361) 595-1986,,,03/16/2021      ,15:23:06        ,-97.856254,27.505597
1295,Cash Saver Pharmacy 19,Pharmacy,,2130 E Ledbetter Dr,Dallas,Dallas,2130 E Ledbetter Dr,75216,32.6857216084868,-96.7880683291283,0,0,0,0,400,214-374-3559,http://www.cashsaverpharmacy.com/,,03/26/2021      ,21:53:49        ,-96.788068,32.685722
1296,My Urgent Care Clinic - Boerne,Other,,910 River Road,Boerne,Kendall,910 River Road,78006,29.7890662494065,-98.7195606430618,0,0,0,0,2300,830-331-2391 ,www.myurgentcareclinic-boerne.com,,03/25/2021      ,18:22:03        ,-98.719561,29.789066
1297,North Central Texas Comunity Healthcare,Community Clinic,,200 Mlk Jr Blvd,Wichita Falls,Wichita,200 Mlk Jr Blvd,76301,33.9204873395713,-98.4907309983349,0,0,0,0,1000,(940) 766-6306,https://www.chcwf.com/,,03/26/2021      ,10:52:44        ,-98.490731,33.920487
1298,Northchase Family Practice Clinic,Medical Practice,,11417 Veterans Memorial Drive,Houston,Harris,11417 Veterans Memorial Drive,77067,29.9482840206232,-95.4682464690267,0,0,0,0,300,(713) 955-3919,https://northchase-family-practice-clinic.business.site/,,03/16/2021      ,10:40:05        ,-95.468246,29.948284
1299,North Blanco County Ems,Other,,105 Bill Watson Dr,Johnson City,Blanco,105 Bill Watson Dr,78636,30.2714954038486,-98.3975421722968,0,0,0,0,2700,(830) 868-7834,http://www.northblancocountyems.org/,,03/26/2021      ,12:11:53        ,-98.397542,30.271495
1300,DSHS - Cleburne Field Office,Other,E,108 B E. Kilpatrick,Cleburne,Johnson,108 B E. Kilpatrick,76031,32.3695223975784,-97.3951636149525,0,0,30,30,600,(817) 517-2306,,,03/27/2021      ,09:07:51        ,-97.395164,32.369522
1301,USMD Las Colinas,Medical Practice,,6750 N MacArthur Blvd,Irving,Dallas,"6750 N MacArthur Blvd, Suite 350",75039,32.9017304,-96.9568635,0,0,0,0,1000,(972) 556-1616,http://www.mcnt.com/,,03/28/2021      ,07:10:27        ,-96.956863,32.90173
1302,Cleburne Fire Department,Vaccine Hub,,114 W Wardville Dr,Cleburne,Johnson,114 W Wardville Dr,76033,32.348150891414,-97.3876399348432,3414,0,0,3414,27380,(817) 645-0964,,,03/26/2021      ,15:59:36        ,-97.38764,32.348151
1303,CORNERSTONE REGIONAL HOSPITAL,Hospital,V,2302 Cornerstone Blvd,Edinburg,Hidalgo,2302 Cornerstone Blvd,78539,26.2631394696714,-98.1989516681985,0,0,0,0,600,(956) 618-4444,https://www.cornerstoneregional.com/?utm_source=google-business&utm_medium=organic&utm_campaign=homepage,,01/11/2021      ,22:00:52        ,-98.198952,26.263139
1304,Texas Behavioral Health,Medical Practice,,104 Whispering Pines Ave,Friendswood,Galveston,104 Whispering Pines Ave,77546,29.5201675871017,-95.189587164293,0,0,0,0,1000,281-727-0348,https://texasbehavioral.com/coronavirus/,,02/24/2021      ,14:08:31        ,-95.189587,29.520168
1305,Canyon Creek Behavioral Health,Other,,Canyon Creek Drive,Temple,brll,1201 Canyon Creek Drive,76502,31.0604706178417,-97.3692340731589,0,80,0,80,400,,,,03/26/2021      ,17:05:09        ,-97.369234,31.060471
1306,Family Circle of Care Athens,Community Clinic,,1001 N. Palestine Street,Athens,Henderson,1001 North Palestine Street,75751,32.2180694,-95.8537048,0,60,0,60,1200,9035359041,,,03/26/2021      ,11:50:36        ,-95.853705,32.218069
1307,Bay Pharmacy,Pharmacy,O,7407 W FM 2147,Horseshoe Bay,Llano,7407 W FM 2147,78657,30.5425046,-98.3627998,0,0,0,0,100,,,,03/25/2021      ,18:47:20        ,-98.3628,30.542505
1308,Centro San Vicente El Paso,Other,,8061 Alameda Ave,El Paso,El Paso,8061 Alameda Ave,79915,31.7232223002815,-106.35556445753,0,0,0,0,5700,(915) 773-0606,https://www.sanvicente.org/,,03/25/2021      ,20:30:03        ,-106.355564,31.723222
1309,HEB RX CENTRAL FILL PHARMACISTS,Pharmacy,,,,,6520 FRATT RD SAN ANTONIO 78218,,29.4870598033016,-98.3921688014528,0,0,0,0,128900,210-938-8000,http://www.heb.com/,,,,-98.392169,29.48706
1310,CommUnityCare Sandra Joy Anderson,Other,, E 11th St,Austin,Travis,1705 E 11th St,78702,32.7465805893688,-96.8063986884738,0,0,0,0,500,5129788091,,,03/29/2021      ,08:14:30        ,-96.806399,32.746581
1311,Communitycare William Cannon,Other,,,Austin,Travis,6801 S Ih 35 Frontage Rd,78744,30.1879459270493,-97.7707990156625,0,0,0,0,400,,,,03/29/2021      ,08:22:10        ,-97.770799,30.187946
1312,Communitycare South East Health And Wellness Clinic,Other,,,Austin,,2901 Montopolis Dr,78741,,,0,0,0,0,4500,(512) 497-3094,,,,,,
1313,Centromed Family First Clinic,Other,,9135 Schaefer Rd,Converse,Bexar,9135 Schaefer Rd,78109,29.5073700937559,-98.3081438733698,0,0,0,0,200,+12109227000,https://centromedsa.com/locations/family-first-clinic/,,03/12/2021      ,00:00:00        ,-98.308144,29.50737
1314,Centromed Sap Main,Other,,N Main,San Antonio,Bexar,730 N Main,78205,29.4348547042918,-98.4938828155127,0,0,0,0,100,,,,03/05/2021      ,07:50:41        ,-98.493883,29.434855
1315,Centromed South Park Clinic,Other,,6315 S Zarzamora St,San Antonio,Bexar,6315 S Zarzamora St,78211,29.355516664753,-98.5318558173635,0,0,0,0,100,,,,03/05/2021      ,07:49:55        ,-98.531856,29.355517
1316,Centromed Pediatric Clinic,Other,,1034 W County Line Rd,New Braunfels,Comal,1034 W County Line Rd,78130,29.6719199480502,-98.1180267598743,0,0,0,0,300,+18306085700,https://centromedsa.com/locations/centromed-pediatric-clinic/,,03/11/2021      ,11:04:02        ,-98.118027,29.67192
1317,HENDRICK MEDICAL CENTER,Vaccine Hub,D,1900 Pine Street,Abilene,Taylor,1900 Pine Street,79601,32.4721709976309,-99.7338209672523,2112,0,0,2112,18935,325-692-5600,https://www.abilenetx.gov/CivicAlerts.aspx?AID=762,,03/28/2021      ,11:35:25        ,-99.733821,32.472171
1318,Walgreens Pharmacy 03661,Pharmacy,,6768 Highway 6 S,Houston,Harris,6768 Highway 6 S,77083,29.7045944187492,-95.6449909598462,0,0,0,0,400,+12815309768,https://www.walgreens.com/locator/walgreens-6768+highway+6+s-houston-tx-77083/id=3661,,03/28/2021      ,15:02:54        ,-95.644991,29.704594
1319,TitaniumRx Pharmacy,Pharmacy,,THOMPSON ROAD,RICHMOND,TX,2116 Thompson Road G-1,77469,29.564991,-95.76062,0,0,0,0,200,8323631246,,,03/20/2021      ,21:52:56        ,-95.76062,29.564991
1320,Family Medicine At Sterling Ridge,Medical Practice,,10110 Woodlands Pkwy Ste 100,Spring,Montgomery,10110 Woodlands Pkwy Ste 100,77382,30.1924527399581,-95.5887264772983,0,0,0,0,300,(281) 419-6565,https://www.familymedicinesterlingridge.com/,,03/29/2021      ,08:10:08        ,-95.588726,30.192453
1321,REMINGTON PHARMACY INC dba TOTAL PHARMACY,Pharmacy,,W WHEATLAND RD,DALLAS,DALLAS,"3690 W WHEATLAND RD, STE 140",75237,32.6473437,-96.879668,0,0,0,0,100,,,,03/07/2021      ,22:17:55        ,-96.879668,32.647344
1322,"ReNue Rx, A Benzer Pharmacy #6",Pharmacy,,Bandera,San Antonio,Bexar,6428 Bandera Rd.,78238,29.4897758,-98.6121593,0,0,0,0,100,,Bandera@renuerx.com,,03/23/2021      ,11:09:24        ,-98.612159,29.489776
1323,Dayton Family Medical Clinic,Other,,205 N MAIN ST DAYTON 77535,DAYTON,Liberty,205 N MAIN ST DAYTON 77535,77535,30.0465260415203,-94.8885393754284,0,0,0,0,100,(936) 258-5644,,,03/26/2021      ,14:59:51        ,-94.888539,30.046526
1324,Terrell Fire Department,Other,,201 East Nash Street,Terrell,Kaufman,201 East Nash Street,75160,32.7380092220525,-96.2756318588816,0,0,0,0,22000,,,,03/29/2021      ,08:17:36        ,-96.275632,32.738009
1325,The Pediatric Care Center - Rio Grande City,Community Clinic,,,Rio Grande ,Starr,1673 E San Benito St,78582,26.3780489368399,-98.8031958938447,0,0,0,0,100,(956) 263-1830,,,03/24/2021      ,10:46:20        ,-98.803196,26.378049
1326,Fort Worth Primary Care,Other,,800 8th Ave,Fort Worth,,800 8TH AVE STE 626 Fort Worth 76104,76104,32.73628,-97.34371,0,0,0,0,200,817.243.7995,https://fortworthprimarycare.com/,,,,-97.34371,32.73628
1327,"STARR PLUS PHARMACY,LLC",Pharmacy,,OAK DR SOUTH,LAKE JACKSON,BRAZORIA,208 OAK DR SOUTH SUITE 601,77566,29.0319903,-95.4559944,0,0,0,0,100,,,,03/19/2021      ,15:10:58        ,-95.455994,29.03199
1328,HCA HOUSTON HEALTHCARE MEDICAL CENTER,Hospital,Q,1313 Hermann Dr, Houston,Harris,"1313 Hermann Dr, Houston, TX, 77004",77004,29.722452,-95.388171,0,0,0,0,400,(713) 527-5000,https://hcahoustonhealthcare.com/locations/medical-center?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,,03/29/2021      ,06:57:08        ,-95.388171,29.722452
1329,HCA HOUSTON HEALTHCARE MAINLAND ,Hospital,R,6801 Emmett F Lowry Expy, Texas City,Galveston,"6801 Emmett F Lowry Expy, Texas City, TX, 77591",77591,29.393779,-94.986821,0,0,0,0,300,(409) 938-5000,https://hcahoustonhealthcare.com/locations/mainland?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,,03/17/2021      ,17:06:14        ,-94.986821,29.393779
1330,Texas Oncology Pa Austin Cc,Community Clinic,,6204 Balcones Dr,Austin,Travis,6204 Balcones Dr Austin 78731,78731,30.3450365088537,-97.7526196870649,0,0,85,85,100,,,,03/26/2021      ,16:38:46        ,-97.75262,30.345037
1331,Village Medical,Medical Practice,,102 N Friendswood Dr Ste 100,Friendswood,Galveston,102 N Friendswood Dr Ste 100,77546,29.5338003594183,-95.2064671441471,0,0,0,0,300,(713) 461-2915,https://www.villagemedical.com/locations/texas/cypress-mill,,03/25/2021      ,09:23:56        ,-95.206467,29.5338
